,Date,Content,Label
2258,2022-04-07 07:28:08+00:00,"kwbanwaa w nmalam ini yuki anak magang akan bermain identityv ngmt ",2
2259,2022-04-07 07:11:06+00:00,"nikahhhh nikaaah akhirnya sama cliff woohoooo nkamis april jam wib ",2
2260,2022-04-07 06:28:46+00:00,"hi mama hi papa ndebut unknown nvtubersen vtuber ",2
2261,2022-04-07 06:05:11+00:00,iseng aja pas denger lagunya n,2
2262,2022-04-07 05:11:35+00:00,"spoiler talent firefly media yg sudah lulus audisinseorang idol npenyebar kebahagiaan ningin dikenang npopula ",2
2263,2022-04-07 05:10:08+00:00,"aku aku aku pekaan ko mungkin ntanggal april njam wib nlink ",2
2264,2022-04-07 04:54:53+00:00,"maihallo honey pilih dikejar killer apa dikejar gebetan jawabannya ada di stream collab hari ini bersama ",2
2265,2022-04-07 04:53:29+00:00,"donathon makan samyang amp hand reveal spesial k subs rdha vtuberid vtuberindonesia ",1
2266,2022-04-07 04:51:07+00:00,"pagiii semuanya nmalam ini spesial malam jumat kita bakal cerita cerita pengalaman horror nih nbuat kamu yang mau ",1
2267,2022-04-07 04:49:49+00:00,"pawapuart chloepawapua vtuber ndah full tinggal warnanya ",1
2268,2022-04-07 04:48:19+00:00,"otsurandom nnew unit on trakteer guys karena ngga dibolehin minum boba ",2
2269,2022-04-07 04:31:28+00:00,"halo weaboonian pada sore hari tadi sekitar jam sore wib hololive indonesia mengunggah sebuah video yang berkai ",1
2270,2022-04-07 04:29:33+00:00,"halo weaboonian tepat pada hari ini the seiso grim reaper calliope mori dari holomyth berulang tahun ",1
2271,2022-04-07 04:13:41+00:00," nmembuat fanart nyt byakuya rei nfanart vtuber ",1
2272,2022-04-07 03:36:22+00:00,"can i get an uwu nvtuber envtuber ",1
2273,2022-04-07 03:27:51+00:00,"kirin girl illustrator vtuber virtualyoutuber vtuber fanart loli ",1
2274,2022-04-07 02:53:24+00:00,"kaligayahan thank youuuuuyshdiwbshsnsjdbe ureshii happy nphvtuber vtuber ",1
2275,2022-04-07 02:51:10+00:00,"hawwo twitter am igoob clown nvtuber envtuber vtuberuprising ",1
2276,2022-04-07 02:41:24+00:00,"selamat pagi bagaimana kabarnya sekarang coco sedang mencoba untuk menggambar sekaligus freetalk semoga kamu suka ",1
2277,2022-04-07 02:29:22+00:00,"anyway manti malem mion bakal stream menjelajah kuliner indonesia nich jangan lupa mampir ya nkasih tau mion maka ",1
2278,2022-04-07 01:35:39+00:00,"halo para diner nanti dinisa bakal live streaming desain overlay layout buat livestreaming nhari ini april jam ",1
2279,2022-04-07 00:09:10+00:00,"ngobrol bareng kyubii jam sore wib yahh gaesss n freetalk aburr ada premannn n april ",1
2280,2022-04-06 23:55:20+00:00,"ohayooon i reached subs nmakasih banyak yang udah support mion nminggu depan mion bakal stream selebrasi ",2
2281,2022-04-06 23:40:25+00:00,"ohabunny gomen ragisa bakal off slow respond di twitter ama discord smpe jam sore khusus hari ini ragisa ada ",2
2282,2022-07-13 12:24:31+00:00,"jadwal holoid hari ini n kaela kaela anya sana risu moona kobo kiara ",1
2283,2022-07-13 11:20:39+00:00,"mantab bang nrisu live ayunda risu hololive holoid hololive id ",2
2284,2022-07-12 06:52:43+00:00,"gerakan dukung kobokanaeru masuk podcast om deddy naeruseni kobobrok holoid klarifikasi botak ",2
2285,2022-07-11 13:00:06+00:00,"selamat juta views identityvoices ntidak terasa sudah hampir setahun dari syukuran yagootumpengan terima kasi ",2
2286,2022-07-11 12:54:36+00:00,"jadwal holoid hari ini n kobo kaela moona zeta anya sora risu mo ",1
2287,2022-07-11 02:46:58+00:00," breaking news virtual vtuber py ntotal pelanggan youtube hololive indonesia mencapai juta nterobosan deng ",1
2288,2022-07-10 17:44:26+00:00,"pov bertemu zeta di stasiun citayem menuju stasiun sudirman nvestiazeta zetacrylic holoid hololive ",1
2289,2022-07-10 16:00:54+00:00," erita gembira nselamat untuk kobokanaeru atas pencapaian juta subscribersnya nterima kasih banyak kepada semu ",2
2290,2022-07-10 12:51:41+00:00,"congrats juta subs kobo menjadi member holoid gen pertama mendapatkannya o ",2
2291,2022-07-10 11:02:34+00:00,"gambar lagii nioarts holoid art draw artist artistontwitter artmoots traditionalart ",2
2292,2022-07-10 02:07:48+00:00," kobo kanaeru sageuu nkobokanaeru kobobrok holoid holohro ",2
2293,2022-07-10 00:52:16+00:00," breaking news virtual vtuber py nkobo kanaeru hanya berjarak dari juta pelanggan youtube nkobo ",2
2294,2022-07-09 20:51:09+00:00,"whatrichaela nniat banget ngumpulin bnyak elytra black head kadal dll n ",2
2295,2022-07-09 15:34:25+00:00,"baca mantra hujan neh malah hujan vtol yg datang v nfotoprofilbarukobokanaeru nholoid nhololive ",2
2296,2022-07-09 12:32:21+00:00,"jadwal holoid hari ini n reine ollie risu oga iofi kaela reinen bwib gm ",1
2297,2022-07-09 04:05:45+00:00,"pekomoonf nmoona hoshinovaholoid ",1
2298,2022-07-09 01:34:26+00:00,"penguin inkaela kaelaugh hololive holoid ",1
2299,2022-07-07 11:23:45+00:00,"jadwal holoid hari ini n kaela kobo ollie moona kaela iofin bwib gmt bjadwal ",1
2300,2022-07-06 15:02:13+00:00," perhatian nollinfo holoidnacrylic stand dari merchandise nd anniversary holoid akan berakhir pada tanggal ",1
2301,2022-07-06 12:49:27+00:00,"jadwal holoid hari ini n reine kobo ollie moona risu kaela iofin bwib g ",1
2302,2022-07-06 01:48:59+00:00,"final assignment for stop motion animation class nmusic nmantra hujan by izin pinjem lagunya ",1
2303,2022-07-05 11:53:40+00:00,"jadwal holoid hari ini n kobo kobo ollie astel fuma iofi anya kaela r ",1
2304,2022-07-13 19:09:55+00:00,"kiara adopting kobo aeruseni artsofashes hololiveen hololive ",1
2305,2022-07-13 18:47:10+00:00," virtual vtuber py ntokino sora mendekati juta pelanggan youtube ndia berada di jalur yang tepat untuk menjadi ",1
2306,2022-07-13 15:08:23+00:00,"baru dateng malemm lagee nvtubers vtuber vtuber unbong youtuber hololive nijisanji vtuberid ",1
2307,2022-07-13 13:05:34+00:00," ku di penuhi oleh kobokanaeru kobokerz cebokerz hololive ",2
2308,2022-07-13 11:55:06+00:00,"sungkem ke lort cebo kobokanaeru hololive fanart nbtw speedpaint ada di bio ",2
2309,2022-07-13 11:20:39+00:00,"mantab bang nrisu live ayunda risu hololive holoid hololive id ",2
2310,2022-07-13 06:21:33+00:00,"yagoo is to op wkwk nholocure hololive ",0
2311,2022-07-13 03:29:49+00:00,"love you forever sana ngalallust hololive hololiveen daysofsana ",2
2312,2022-07-13 01:29:34+00:00,"study keterusan nzetacrylic animefanart hololive ",2
2313,2022-07-12 23:13:36+00:00,"rap rap rat rat nillustraybae hololiveen holocouncil hololive hololiveenglish fnf fridaynightfunkinmod ",1
2314,2022-07-12 15:23:52+00:00,"gk mau ketinggalan btw masih menunggu hand reveal nya kobobrok kobokanaeru kobokerz cebokerz ",1
2315,2022-07-12 12:59:19+00:00,"alhamdulillah selangkah menuju live steam up dulu ke ssd biar makin kuencenggg biar bottleneck yang penting ssd ",2
2316,2022-07-12 12:58:08+00:00,"hoi nakhirnya jadi juga fanart luwh ya gk terlalu mirip dan guwd sih but at least dah nyoba lah yak noiya se ",2
2317,2022-07-12 11:12:05+00:00,"segera graduate lulus akhir juli ini tsukumo sana akan menyempatkan bercengkerama bareng talenta ",2
2318,2022-07-12 03:30:10+00:00,"anyone interested nyang mau book bisa langsung reply di bawah atau mampir ke postingan facebook ku ",1
2319,2022-07-12 03:20:22+00:00,"oozora subaru hololive oozorasubaru ",1
2320,2022-07-12 02:41:21+00:00,"setelah ketemu waifu favoritku dan kencan yang sukses beberapa kali para girls mulai mengirimi kita foto ",1
2321,2022-07-11 18:02:30+00:00,"usada pekora birthday merch nhololive vtubers ",1
2322,2022-07-11 16:29:43+00:00,"kobo kanaeru holoid gen ngk da waktu buat gambar sebisa aja gambarnya buat vtuber kecil yg rayain jt subs ",0
2323,2022-07-11 14:55:54+00:00,"it s me pekola hololive ",1
2324,2022-07-11 07:03:50+00:00,"congrats murasaki shion m hololive ",1
2325,2022-07-11 06:26:59+00:00," let go hololive ",1
2326,2022-07-11 02:32:47+00:00,"moona hoshinova tersepona melihat kobo nyangkut di pohon sekolahnbtw congrats for m subsnaeruseni kobokanaeru ",2
2327,2022-07-11 02:13:51+00:00,"gua aja kgk tau source aslinya dah dibilang maling sama burung biru nmenghardcore kali app yg satu ini ",0
2328,2022-07-10 17:44:26+00:00,"pov bertemu zeta di stasiun citayem menuju stasiun sudirman nvestiazeta zetacrylic holoid hololive ",1
2329,2022-07-10 16:30:21+00:00,"bo kobo kobo kobo kanaeru at your service ehenjanji ga nangis ncongrats m subs nselamatin aku edgelort kobo ",2
2330,2022-07-10 15:44:28+00:00,"selamat untuk million subnya kobo the rain shaman aka the demon lord kobo aka princess kobo kanaeru ",2
2331,2022-07-10 13:25:15+00:00,"lmao banget sih ngab amp selamat hari watame sedunia n for our lort kobokan congratulations for ",2
2332,2022-07-10 11:31:49+00:00,"hololive oozora subaru npilart aseprite hololive ",1
2333,2022-07-10 11:26:56+00:00,"donasinya qq naeruseni hololive ",1
2334,2022-07-10 11:20:27+00:00,"selamat atas juta subscribernya kobo kanaerunkobokanaeru vtuberid hololive ",2
2335,2022-07-10 09:48:00+00:00,"koyosama kawaii nhololive ",1
2336,2022-07-10 06:34:54+00:00,"fubuki crazy usa hamburger hololive hololivefanart ",1
2337,2022-07-09 20:43:27+00:00," pekora popupparade hololive ",1
2338,2022-07-09 18:04:32+00:00,"tako selfie ninart nhololive vtubers ntakotime ",1
2339,2022-07-09 15:34:25+00:00,"baca mantra hujan neh malah hujan vtol yg datang v nfotoprofilbarukobokanaeru nholoid nhololive ",0
2340,2022-07-09 15:32:05+00:00,"kiara takanashin kiara kfp hololive vtuber drawing copic nbirthday ",1
2341,2022-07-09 14:40:27+00:00,"korone dayoooo cosplay hololive ",1
2342,2022-07-09 13:41:45+00:00," ketemu sama pak bos nhololiveyagooaeruseni ",1
2343,2022-07-09 13:09:15+00:00,"hololive nsubaru duck ",1
2344,2022-07-09 12:17:31+00:00,"poncornnsequel dan prequel dari cerita fan comic ini bersambung di reply yang penuh dgn berbagai meme jadi dihara ",1
2345,2022-07-09 12:04:02+00:00," hololive galallustn rkgk sana ",1
2346,2022-07-09 12:01:05+00:00,"watamelon n hololive ",1
2347,2022-07-09 09:12:48+00:00,"pekora keeps getting roasted by holomems in monster hunter hololive eng sub usada pekora ",1
2348,2022-07-09 05:06:39+00:00,"random screenshots of nenechi hololive ",1
2349,2022-07-09 03:56:07+00:00,"pekora hololive hololivejpn hololiveen hololivefanart usadapekora pekorausada pekora illustrations ",1
2350,2022-07-09 03:19:08+00:00,"pronouns in pekolandish nconlang pekora hololive pekoland pekolandish ",1
2351,2022-07-09 02:23:06+00:00,"hololive id area as indonesian national flowers puspa bangsa jasmine puspa pesona moon orchid pus ",1
2352,2022-07-09 01:34:26+00:00,"penguin inkaela kaelaugh hololive holoid ",1
2353,2022-07-08 20:35:32+00:00,"sonikoro hololive sonic sonicthehedgehog korone sonikoro inugamikorone ",1
2354,2022-07-08 19:18:04+00:00,"harus perbanyak coloring lagi nioarts nioart nhololive nhololiveid ",2
2355,2022-07-08 17:17:38+00:00,"korone hololive ",1
2356,2022-07-08 14:43:11+00:00,"yuu shaum yuu maaf telattt baru bisa buat duh dmudah mudahan bagi shaum yang tadi dan besok diterima oleh allah sw ",1
2357,2022-07-08 11:09:13+00:00," nhololive noozora subarun hololive ",1
2358,2022-07-08 07:44:33+00:00,"nakiri ayame c hololive ",1
2359,2022-07-07 22:51:01+00:00,"certified polka moment n hololive ",1
2360,2022-07-07 21:04:25+00:00,"inanis back heheninart hololive hololiveen drawing fanart vtuber krita huion ",1
2361,2022-07-07 18:47:00+00:00,"subaru noozorasubaru subaruoozora hololive ",1
2362,2022-07-07 17:22:19+00:00,"it s me pekora hololive ",1
2363,2022-07-07 17:12:39+00:00," haachamachama nnendoroid hololive akai haato haachama review",1
2364,2022-07-07 15:12:44+00:00,"ehek nkobokanaeru aeruseni kobokerz hololive hololiveid ",1
2365,2022-07-07 08:25:07+00:00,"nyobain holocure yuk nyt juli jam sorenvtuberid vtuber youtube holocure ",1
2366,2022-07-07 07:39:09+00:00,"kita nshirakamifubukiookamimiohololive ",1
2367,2022-07-07 05:06:13+00:00,"mas playa ndrawmei hololiveen hololive holotori fanarts ",1
2368,2022-07-06 21:31:50+00:00," oozora subaru set n cap nhololive vtuber art anime commission ",1
2369,2022-07-06 17:38:03+00:00,"uowhhh nkiaradbirbdayhololive ",1
2370,2022-07-06 16:21:29+00:00,"pekora and mio get n hololive ",1
2371,2022-07-06 16:15:00+00:00,"fubuki hololive ",1
2372,2022-07-06 09:39:51+00:00,"kiryu coco nthe legend n illustration draw drawing digitalart artistontwitter hololive ",1
2373,2022-07-06 06:39:18+00:00,"kobo kanaeru unconscious in the rain hololive hololiveid ",1
2374,2022-07-06 01:48:59+00:00,"final assignment for stop motion animation class nmusic nmantra hujan by izin pinjem lagunya ",0
2375,2022-07-05 15:17:17+00:00,"maapkeun suara yg ga disaring ini semoga ternotice moona hoshinova moonutau hololive ",1
2376,2022-07-05 11:59:55+00:00,"pekora gets mad from holomembers comparing her tomonster hololive eng sub usada pekora ",1
2377,2022-07-05 11:51:56+00:00,"risu nyoba nelen kacang nhololiverisuartartmedibangpaint ",1
2378,2022-07-05 11:13:06+00:00,"haato nendoroidnhaachama nendoroid hololive ",1
2379,2022-07-05 10:23:25+00:00," balalaika gura fan animation aranaika cover by gura hololive via ",1
2380,2022-07-05 07:34:45+00:00," getting over it aik gunung ato naik apa kek serah obo kanaeru hololive via ",1
2381,2022-07-05 03:03:35+00:00,"gws kucingg nzetacrylic hololive hololiveid ",1
2382,2022-07-05 01:55:06+00:00,"kobo dan hadiah kuda barunya nhololive kobobrok kobokerz aeruseni mylittlepony hololive ",1
2383,2022-07-04 17:24:03+00:00,"takamoriiiii aolomeethololive ",1
2384,2022-07-04 12:55:14+00:00,"diriku hanya gabut gfnime gf hololive hololivefanart picsart ",0
2385,2022-07-04 09:57:55+00:00,"yang mau main holo cure dan masih bingung cara installnya bisa tonton video tutorial ini yaa semoga membantu ",1
2386,2022-07-04 09:39:04+00:00,"lil goomba gawrt holoen hololive holomyth ",1
2387,2022-07-04 08:39:41+00:00,"yubi yubi nphoto by krew nl nfujifilm nkorone hololive vtuber npopupparade figuregoodsmilecompany ",1
2388,2022-07-13 11:16:39+00:00," ya nbiar mama saya bangganfanart metallogo tonjok png file rertzy version ",0
2389,2022-07-12 15:23:52+00:00,"gk mau ketinggalan btw masih menunggu hand reveal nya kobobrok kobokanaeru kobokerz cebokerz ",1
2390,2022-07-12 05:41:09+00:00,"congrats buat k subs ailani iofifteen ndari kobokersz amp cebokerz niofi ioforia area nhololiveid ",2
2391,2022-07-11 16:29:43+00:00,"kobo kanaeru holoid gen ngk da waktu buat gambar sebisa aja gambarnya buat vtuber kecil yg rayain jt subs ",2
2392,2022-07-11 13:46:19+00:00,"kobo q hololiveid vtuber cyoutuber aeruseni kobokanaeru kobokerz rainshaman ",2
2393,2022-07-11 13:39:51+00:00,"congratulations untuk kobo kanaeru karna sudah meraih juta subscriber vtuber hololiveid ",2
2394,2022-07-11 02:46:58+00:00," breaking news virtual vtuber py ntotal pelanggan youtube hololive indonesia mencapai juta nterobosan deng ",0
2395,2022-07-10 16:59:24+00:00,"jantungan sumpah nollieginal ollicin isekaiolivia hololiveid ",0
2396,2022-07-10 16:55:13+00:00,"hmm trending dua duanya nhololiveid ",1
2397,2022-07-10 13:31:56+00:00,"ketar ketir gk bo nkobobrok kobokanaeru hololiveid vtuber vtuberid vtubersid ",0
2398,2022-07-10 11:57:55+00:00,"seharusnya sama moona sih tapi yang gambar demen ntr nirisutration ioarts risu meme iomemes hololiveid ",0
2399,2022-07-10 10:26:37+00:00,"risu phelia sang ketua bandar nirisutration risu meme risumemereview hololiveid ",2
2400,2022-07-10 00:52:16+00:00," breaking news virtual vtuber py nkobo kanaeru hanya berjarak dari juta pelanggan youtube nkobo ",1
2401,2022-07-09 12:17:31+00:00,"poncornnsequel dan prequel dari cerita fan comic ini bersambung di reply yang penuh dgn berbagai meme jadi dihara ",1
2402,2022-07-09 11:22:34+00:00,"kobo kanaeru mantra hujan aeshiteru bootleg funkot nfullnya di youtube ",0
2403,2022-07-09 11:21:31+00:00,"kelakuan kobocil waktu itu nkobo kanaeru nkureiji ollie nhololiveid ",1
2404,2022-07-08 19:18:04+00:00,"harus perbanyak coloring lagi nioarts nioart nhololive nhololiveid ",2
2405,2022-07-08 16:27:40+00:00,"ngeeeeeeenggnkobokanaeru aeruseni hololiveid ",1
2406,2022-07-08 10:48:02+00:00,"kobo kanaeru in korean girlband au i am still alive nnijisanji hololiveid vtuber kobokanaeru aeruseni ",1
2407,2022-07-08 04:51:54+00:00,"emang anime ini ga ada akhlak ya guys nkobobrok kobokanaeru hololiveid tensura anime ",0
2408,2022-07-07 15:12:44+00:00,"ehek nkobokanaeru aeruseni kobokerz hololive hololiveid ",1
2409,2022-07-07 13:29:57+00:00,"saya suka hololiveid nhololiveid ",2
2410,2022-07-07 06:54:42+00:00,"koboooooo lt naeruseni kobokanaeru hololiveid ",1
2411,2022-07-07 06:21:06+00:00,"kira nanti ada hololive id gen ga ya pengen jadi pituber holo juga nhololiveid ",2
2412,2022-07-07 01:10:41+00:00,"entah sejak kapan zeta jadi maskot bus n nhololiveid ",2
2413,2022-07-06 06:39:18+00:00,"kobo kanaeru unconscious in the rain hololive hololiveid ",1
2414,2022-07-06 01:39:21+00:00,"bokobokobo nkobokanaeru aeruseni hololiveid ",1
2415,2022-07-06 01:14:04+00:00,"si bocil kobokanaeru hololiveid npls w gambar ini sehari dan ini baru aja selesai ",2
2416,2022-07-05 15:17:17+00:00,"maapkeun suara yg ga disaring ini semoga ternotice moona hoshinova moonutau hololive ",0
2417,2022-07-05 07:26:31+00:00,"skechnaeruseni nhololiveid ",1
2418,2022-07-05 06:41:27+00:00,"pilated pawang hujannaeruseni kobokanaeru hololiveid ",1
2419,2022-07-05 03:03:35+00:00,"gws kucingg nzetacrylic hololive hololiveid ",1
2420,2022-07-04 23:59:40+00:00,"kebo kebo apa yang warnanya biru kebo kanaeru ngakak abies naeruseni kobobrok kobokanaeru hololiveid ",2
2421,2022-07-12 08:44:07+00:00,"yumi hari ini bakal live stream valorant di youtube nopen mabar nkalo banyak yang mau join yumi bakal bikin custom ",1
2422,2022-07-12 05:39:32+00:00,"krenesia edisi gabutnvtuber nidvtuber vtuberid vtuberuprising design designer ",1
2423,2022-07-11 02:09:00+00:00,"akhirnyaemeddebutnhallo teman teman nemed akan debut minggu ini jadwal seminggu untuk juli nemed ",1
2424,2022-07-11 00:08:04+00:00,"ohamiki ndid you sleep well nmiki mimpi diculik terus disuruh jadi selingkuhan nrandom dan seremmmm ",1
2425,2022-07-10 10:25:26+00:00,"halo kami kembali guys nkali ini kita nyanyiin lagu opening dari salah satu arc paling sedih dan paling hype dari ",1
2426,2022-07-10 07:45:26+00:00,"nemu situs yang berguna untuk vtuber nnama situsnya situs yang menyediakan berbaga ",1
2427,2022-07-09 13:15:21+00:00,"masih mencari teman linda nih guys wwwww mohon bimbingannya nroom idvtuber ",2
2428,2022-07-09 11:50:54+00:00,"datang ya ke debutnya wajib hehehehe nvtuber vtuberid idvtuber ",1
