,Date,Content
4184,2022-07-11 11:19:25+00:00, dari judul engresnya sih keknya pernah baca bahasa engresnya nih 
4185,2022-07-11 11:00:34+00:00, makan seblak 
4186,2022-07-11 10:57:40+00:00,parah pasti dikira channel palsu 
4187,2022-07-11 10:56:04+00:00, terus palak jgn kasih kendor 
4188,2022-07-11 10:49:54+00:00, harus nonton made in abyss dan ini dari movienya dawn of the deep soul yopi buset nontonnya 
4189,2022-07-11 10:18:19+00:00, are you psikaneki iofi 
4190,2022-07-11 09:50:56+00:00, papa bondrew baik banget bikin prushka jadi white whistle 
4191,2022-07-11 09:49:41+00:00, roleplay tapi iofi jadi seorang teman masa kecil 
4192,2022-07-11 09:37:08+00:00, kayang aja iopi 
4193,2022-07-11 09:29:00+00:00, ehhh romance manga rekomendasi yopi waah menarik ini love ho of course yopi will like this 
4194,2022-07-11 09:28:15+00:00, ohhhhh menarik 
4195,2022-07-11 09:26:32+00:00, judulnya apa yop 
4196,2022-07-11 09:16:55+00:00, kayak gini aja yop 
4197,2022-07-11 09:01:04+00:00, pagi beb 
4198,2022-07-11 08:52:28+00:00, iofi ternyata anak micin 
4199,2022-07-11 08:39:54+00:00, buka bar totsumachi 
4200,2022-07-11 08:22:28+00:00, yopi ah 
4201,2022-07-11 08:19:50+00:00, kan sudah jadi peluit 
4202,2022-07-11 08:17:11+00:00, yop sehat yop 
4203,2022-07-11 08:12:37+00:00, buat tier list lagi atau review cursed food lagi 
4204,2022-07-11 08:00:47+00:00, sirupnya bunda 
4205,2022-07-11 07:20:23+00:00, yep movie ke kalo dan cuman recap 
4206,2022-07-11 07:18:20+00:00, turu sih 
4207,2022-07-11 07:15:40+00:00, movie kah 
4208,2022-07-11 07:12:15+00:00, yop itu apa 
4209,2022-07-11 07:11:43+00:00, minum coklat panas bermain tiktaktu kuturut ayah kekota 
4210,2022-07-11 07:11:37+00:00, uji nyali yop 
4211,2022-07-11 07:05:29+00:00, sembelih aja kobonya yop mumpung idul adha 
4212,2022-07-11 06:56:24+00:00, buat challenge 
4213,2022-07-11 06:53:27+00:00, lebih tepatnya 
4214,2022-07-11 06:47:05+00:00, tumpengan yop 
4215,2022-07-11 06:45:21+00:00, gelap kek didalem goa conteks made in abyss 
4216,2022-07-11 06:45:18+00:00, ada yg matiin lampu 
4217,2022-07-11 06:39:19+00:00, hari raya qurban watambee senpai ygy 
4218,2022-07-11 06:39:15+00:00, disini gelap 
4219,2022-07-11 06:35:24+00:00, gunakan kartu senpai ta mu yop biar ga bisa menghindar 
4220,2022-07-11 06:33:17+00:00, cunny dia kan loli 
4221,2022-07-11 06:32:06+00:00, waduu kobo klo ngebahas traktiran langsung kabur wkwk 
4222,2022-07-11 06:29:56+00:00, dompet kobo bentar lagi kurus 
4223,2022-07-11 06:27:26+00:00, dah lah ga paham euy 
4224,2022-07-11 06:23:34+00:00, mamang loting banyak tangungan ini wkwkwkwk 
4225,2022-07-11 06:21:44+00:00, heh mulai ya 
4226,2022-07-11 06:17:50+00:00, yang traktiran sebelum nya emang udah 
4227,2022-07-11 06:16:27+00:00, barusan nonton kemaren siang kena mental 
4228,2022-07-11 06:16:26+00:00, grinding menkrep sambil banyak minum air 
4229,2022-07-11 06:14:24+00:00, yop udahlah yop 
4230,2022-07-11 06:13:39+00:00, saatnya open house pasca sembelih kambing 
4231,2022-07-11 06:12:33+00:00, double nih wkwk 
4232,2022-07-11 06:11:23+00:00, yeyy jus stroberi dlm koper 
4233,2022-07-11 06:11:14+00:00, palak terus yop jangan kasi kendor wkwk 
4234,2022-07-11 06:10:12+00:00, awas yop nanti barang kamu di looting loh 
4235,2022-07-11 06:08:51+00:00, yang kemaren belum ya yopp duhh boo kamu jangan skem muluu 
4236,2022-07-11 06:08:38+00:00, banjir traktir 
4237,2022-07-11 06:07:09+00:00, nggambar di kertas 
4238,2022-07-11 06:00:25+00:00, its okay yop semangat yak 
4239,2022-07-11 05:59:52+00:00, main getting over it yop wkwkwkw 
4240,2022-07-11 05:52:44+00:00, terserah iofi aja mau apa ngerayain nya 
4241,2022-07-11 05:50:11+00:00, mending jadi batu jam 
4242,2022-07-11 05:47:50+00:00, stream diam ngk ngapa ngapain 
4243,2022-07-11 05:45:28+00:00, semangat manis 
4244,2022-07-11 05:44:37+00:00, yaudah jangan karoke gimana kalo nyanyi aja 
4245,2022-07-11 05:40:04+00:00, makan makan 
4246,2022-07-11 05:32:59+00:00, ke bali yopi menangkap kelomang hias 
4247,2022-07-11 05:27:43+00:00, pagi 
4248,2022-07-11 05:25:28+00:00, gambar lagi juga gapapa mbak yop 
4249,2022-07-11 05:23:37+00:00, pagiiiiiiiiiiiiiiiiii 
4250,2022-07-11 05:22:30+00:00, pagi yopi 
4251,2022-07-11 05:21:48+00:00, lagian makan micin wkwkwk 
4252,2022-07-11 05:18:12+00:00, gapapa iofii istirahatttt 
4253,2022-07-11 05:16:40+00:00, ditunggu schedule nya good luck buat kesibukan nya 
4254,2022-07-11 05:14:45+00:00, iya engga apa apa kok aku maklumi kok iofi 
4255,2022-07-11 05:12:58+00:00, ohhh ditunggu schedule nya yopi kalau yopi ada kesibukan fokus aja dulu gpp mangatttt ganbayopiiiii 
4256,2022-07-11 05:11:51+00:00, ditunggu schedule nya siap good luck sama kesibukannya 
4257,2022-07-11 05:08:33+00:00, asupan halu sabi sii 
4258,2022-07-11 05:05:32+00:00, ngelukis aja yop pake hand reveal 
4259,2022-07-11 05:02:00+00:00, pagih yopih 
4260,2022-07-11 05:01:53+00:00, lanjut ngitung beras pisahin kopi sama gula ngeroasting chat gambar pake copic marker 
4261,2022-07-11 05:00:43+00:00, nguli menkrep 
4262,2022-07-11 04:56:24+00:00, pagi amp halo iofi 
4263,2022-07-11 04:48:28+00:00, main game horor aja yop 
4264,2022-07-11 04:45:00+00:00, masak nasi kuning atuh jadiin mini tumpeng hehe 
4265,2022-07-11 04:43:35+00:00, yang nyuruh makan micin sapa si pi 
4266,2022-07-11 04:41:47+00:00, dancing dangdut in
4267,2022-07-11 04:41:23+00:00, keliling monas 
4268,2022-07-11 04:41:20+00:00, ciri khas yopi aja ngapain 
4269,2022-07-11 04:41:02+00:00, gacha yop gacha banyak biasanya orang seneng kalau lihat orang habis banyak parah emang 
4270,2022-07-11 04:40:46+00:00, karaoke 
4271,2022-07-11 04:39:39+00:00, asmr atau freetalk aja jg gpp 
4272,2022-07-11 04:39:02+00:00, mabar ape m aj bikin cutom room 
4273,2022-07-11 04:36:56+00:00, nyari alien 
4274,2022-07-11 04:36:01+00:00, pagi 
4275,2022-07-11 04:34:33+00:00, makan yop 
4276,2022-07-11 04:32:22+00:00, freetalk sih yop bahas apa yang udah terjadi dari satu titik ke milestone itu 
4277,2022-07-11 04:32:19+00:00, pagi rani 
4278,2022-07-11 04:32:13+00:00, gak ada niatan cover lagu bahasa dalam lagu yop 
4279,2022-07-11 04:32:10+00:00, makan yop traktir kami donk 
4280,2022-07-11 04:30:33+00:00, pagi juga 
4281,2022-07-11 04:30:30+00:00, pagii yopiiii 
4282,2022-07-11 04:28:35+00:00, challenge gambar sambil makan yang pedes 
4283,2022-07-11 04:28:18+00:00, yuk dikit lagi menuju k views stream terus q amp kyawaii gaesss 
4284,2022-07-11 04:27:44+00:00, stream masak wkwk 
4285,2022-07-11 04:27:07+00:00, jelas traktiran yop tapi makan makan berkedok totsumachi bisa sih 
4286,2022-07-11 04:26:44+00:00, asmr aja yop gimana mudah loh yopi nafas doang juga termasuk asmr literally stream paling 
4287,2022-07-11 04:25:51+00:00, asmr keknya seru yop 
4288,2022-07-11 04:25:13+00:00, kawal sampe jt views 
4289,2022-07-11 04:25:08+00:00, biasanya sih give away yop atau review review 
4290,2022-07-11 04:25:08+00:00, apapun sih oke iofi joget joget juga oke gambar gambar juga oke 
4291,2022-07-11 04:25:05+00:00, mungkin ceritain perjalanan awal masuk hololive mulai dari seleksi berkas interview dan perasaan ketika diterima 
4292,2022-07-11 04:24:45+00:00, maen game horror atau ringfit boljug 
4293,2022-07-11 04:24:39+00:00, hi cantik buat lagunya yop 
4294,2022-07-11 04:24:27+00:00, mukbang daging wahyu cooking stream menggambar diri sendiri untuk perjalanan tahun 
4295,2022-07-11 04:24:04+00:00, definisi tenggorokan melenyot tuh gimana mbak mohon maap asmr lanjutin ngitung beras maen 
4296,2022-07-11 04:23:51+00:00, milestone apanya redstone yop yaah padahal pengen dengar suara yopi lagi 
4297,2022-07-11 04:23:10+00:00, syukuran 
4298,2022-07-11 04:22:19+00:00, diem jam gak ngapa ngapain kak yop 
4299,2022-07-11 04:21:40+00:00, gambar bareng ioforia atau ga buka kelas jepang aja 
4300,2022-07-11 04:21:30+00:00, makan sayang juga boleh teh yop anu mksdnya samyang 
4301,2022-07-11 04:21:15+00:00, masak kambing 
4302,2022-07-11 04:21:14+00:00, sabeb si yopi mau asmr bole free chat bole gambar bole makan micin bareng yopi jg oke 
4303,2022-07-11 04:20:39+00:00, tumpengan 
4304,2022-07-11 04:20:38+00:00, asmr 
4305,2022-07-11 04:19:53+00:00, pagi yopii 
4306,2022-07-11 03:59:00+00:00, pagi yopi 
4307,2022-07-11 03:57:39+00:00, pagi yopi 
4308,2022-07-11 03:46:52+00:00, pagii neng yopiii 
4309,2022-07-11 03:44:13+00:00, pagi 
4310,2022-07-11 03:43:51+00:00, pagi iofi 
4311,2022-07-11 03:39:24+00:00, pagi yopi 
4312,2022-07-11 03:37:02+00:00, pagi yopi 
4313,2022-07-11 03:33:55+00:00, pagi iofi 
4314,2022-07-11 03:33:50+00:00, pagi yopi 
4315,2022-07-11 03:32:04+00:00, pagi iofi 
4316,2022-07-11 03:31:28+00:00, pagi 
4317,2022-07-11 03:29:46+00:00, pagi yopi 
4318,2022-07-11 03:29:23+00:00, pagi yopi 
4319,2022-07-11 03:28:20+00:00, ngucapin pagi nya gk kedengeran yop gimana kalo telepon aja 
4320,2022-07-11 03:27:48+00:00, pagi iofi 
4321,2022-07-11 03:26:17+00:00, pagi 
4322,2022-07-11 03:25:09+00:00, pagehhhhhhh yopiiiiiiiiii aaa kangennyaaaa ngucapin gini hahah ciw bentar lagi uhuy wink wonk 
4323,2022-07-11 03:24:24+00:00, pagi yopi 
4324,2022-07-11 03:23:50+00:00, wahh kamu ngucapin pagi pas udah balik dari sekolah 
4325,2022-07-11 03:23:27+00:00, pagi 
4326,2022-07-11 03:22:58+00:00, pagiy opi 
4327,2022-07-11 03:22:54+00:00, pagi 
4328,2022-07-11 03:22:44+00:00, pagi 
4329,2022-07-11 03:20:17+00:00, pagi lofi 
4330,2022-07-11 03:20:15+00:00, pagi 
4331,2022-07-11 03:19:27+00:00, met pagi iofi sayang 
4332,2022-07-11 03:19:17+00:00, selamat pagi 
4333,2022-07-11 03:19:13+00:00, pagi 
4334,2022-07-11 03:18:59+00:00, pagiii 
4335,2022-07-11 03:18:06+00:00, pagi 
4336,2022-07-11 03:17:46+00:00, pagi yopi 
4337,2022-07-11 03:16:11+00:00, pagiii yopiii 
4338,2022-07-11 03:16:07+00:00, pagi iofi 
4339,2022-07-11 03:15:42+00:00, pagi yopiii 
4340,2022-07-11 03:14:53+00:00, pagi yopi 
4341,2022-07-11 03:11:23+00:00, pagi 
4342,2022-07-11 03:11:08+00:00, pagi iofi 
4343,2022-07-11 03:11:05+00:00, pagi yopiii 
4344,2022-07-11 03:10:21+00:00, pagi 
4345,2022-07-11 03:10:19+00:00, pagi 
4346,2022-07-11 03:10:03+00:00, pagiiiii 
4347,2022-07-11 03:09:45+00:00, kaberangan tetehhh 
4348,2022-07-11 03:09:29+00:00, udah siang yop lu bangun nya kesiangan 
4349,2022-07-11 03:09:12+00:00, selamat pagi 
4350,2022-07-11 03:09:10+00:00, pagi iofi 
4351,2022-07-11 03:09:03+00:00, pagi yopi 
4352,2022-07-11 03:07:59+00:00, pagi juga beb 
4353,2022-07-11 03:06:16+00:00, pagi 
4354,2022-07-11 03:05:18+00:00, walaupun pagi ini di awali dengan sakit hati paling nggak aku masih dapet morning pap dari yopi arigatou yopi 
4355,2022-07-11 03:05:08+00:00, pagii yopi 
4356,2022-07-11 03:04:46+00:00, lebih bail fikir evolusi lepas entertainment company 
4357,2022-07-11 03:03:21+00:00, pagi 
4358,2022-07-11 03:02:09+00:00, wilujeng enjing ka siang keun 
4359,2022-07-11 03:02:01+00:00, pagi 
4360,2022-07-11 03:00:46+00:00, pagi yopi 
4361,2022-07-11 02:59:34+00:00, pagi iofi 
4362,2022-07-11 02:59:23+00:00, selamat pagi ayang 
4363,2022-07-11 02:59:17+00:00, pagi 
4364,2022-07-11 02:58:19+00:00, pagi yopi 
4365,2022-07-11 02:57:43+00:00, pagi istriku 
4366,2022-07-11 02:56:41+00:00, pagi 
4367,2022-07-11 02:56:26+00:00, pagi 
4368,2022-07-11 02:56:22+00:00, ohaaaapiiiii cemunguud pagiiii 
4369,2022-07-11 02:56:03+00:00, pagi desuwa 
4370,2022-07-11 02:55:49+00:00, pagi 
4371,2022-07-11 02:55:44+00:00, pagi 
4372,2022-07-11 02:55:40+00:00, pagi yopiii selamat beraktifitas 
4373,2022-07-11 02:55:15+00:00, pagi 
4374,2022-07-11 02:55:01+00:00, pagi yopi 
4375,2022-07-11 02:54:48+00:00, pagi 
4376,2022-07-11 02:54:47+00:00, pagiiiii lt 
4377,2022-07-11 02:54:45+00:00, pagi iofi 
4378,2022-07-11 02:54:16+00:00, pagi yopi sayang 
4379,2022-07-11 02:53:48+00:00, pagi 
4380,2022-07-11 02:52:48+00:00, pagiii 
4381,2022-07-11 02:52:37+00:00, pagiii yopiii 
4382,2022-07-11 02:52:34+00:00, pagi yoyop 
4383,2022-07-11 02:52:06+00:00, pagi 
4384,2022-07-11 02:51:46+00:00, pagi yopi 
4385,2022-07-11 02:51:03+00:00, pagi yopi 
4386,2022-07-11 02:50:57+00:00, pagi chayank 
4387,2022-07-11 02:50:57+00:00, pagi juga yop 
4388,2022-07-11 02:50:48+00:00, pagi 
4389,2022-07-11 02:50:46+00:00, pagi 
4390,2022-07-11 02:50:39+00:00, pagi iofi 
4391,2022-07-11 02:50:34+00:00, pagi teteh 
4392,2022-07-11 02:50:24+00:00, ohapagi yopi jangan lupa sarapan dan produktif hari ini 
4393,2022-07-11 02:50:22+00:00, selamat pagii yopiii 
4394,2022-07-11 02:50:20+00:00, pagi yopi 
4395,2022-07-11 02:50:05+00:00, pagi beb 
4396,2022-07-11 02:50:02+00:00, pagi sayang 
4397,2022-07-11 02:49:58+00:00, pagi yopi 
4398,2022-07-11 02:49:58+00:00, pagi yopi 
4399,2022-07-11 02:49:49+00:00, pagi manisss tepat setelah di tweet lagi 
4400,2022-07-11 02:49:47+00:00, pagi 
4401,2022-07-11 02:49:27+00:00, pagi iofi 
4402,2022-07-11 02:49:27+00:00, pagi iofi 
4403,2022-07-11 02:49:20+00:00, pagi lopiii 
4404,2022-07-11 02:49:20+00:00, pagiii 
4405,2022-07-11 02:49:19+00:00, pagi 
4406,2022-07-11 02:49:16+00:00, pagi yopi 
4407,2022-07-11 02:49:14+00:00, pagii yopi selamat hari minggu part 
4408,2022-07-11 02:49:10+00:00, pagi cantik 
4409,2022-07-11 02:49:04+00:00, pagii juga yopii 
4410,2022-07-11 02:49:03+00:00, pagi pagi 
4411,2022-07-11 02:49:03+00:00, pagi yopi 
4412,2022-07-11 02:49:02+00:00, pagi yopi 
4413,2022-07-11 02:48:50+00:00, pagi 
4414,2022-07-11 02:48:47+00:00, obisa pagi yopi sayang 
4415,2022-07-11 02:48:34+00:00, pagi yopi 
4416,2022-07-11 02:48:33+00:00, pagiii 
4417,2022-07-11 02:48:32+00:00, pagi 
4418,2022-07-11 02:48:28+00:00, pagi yopi 
4419,2022-07-11 02:48:28+00:00, pagi 
4420,2022-07-11 02:48:28+00:00, pagi yopi 
4421,2022-07-11 02:48:17+00:00, pagiii yopi sayangku 
4422,2022-07-11 02:48:16+00:00, pagi yopi 
4423,2022-07-11 02:48:15+00:00, pagi 
4424,2022-07-11 02:48:09+00:00, pagi 
4425,2022-07-11 02:48:06+00:00, pagi yopi 
4426,2022-07-11 02:48:04+00:00, pagi yopi 
4427,2022-07-11 02:48:00+00:00, pagii yopiii tidurnya nyenyak 
4428,2022-07-11 02:47:59+00:00, pagi iofi 
4429,2022-07-11 02:47:58+00:00, pagi
4430,2022-07-11 02:47:51+00:00, pagi yopi 
4431,2022-07-11 02:47:49+00:00, pagi iofi 
4432,2022-07-11 02:47:47+00:00, pagiiiii 
4433,2022-07-11 02:47:45+00:00, pagi juga yop 
4434,2022-07-11 02:47:45+00:00, pagi mantan 
4435,2022-07-11 02:47:45+00:00, pagi yopi 
4436,2022-07-11 02:47:45+00:00, pagi pagi 
4437,2022-07-11 02:47:42+00:00, pagi iofi 
4438,2022-07-11 02:47:40+00:00, pagi iofi 
4439,2022-07-11 02:43:50+00:00,menunggu pagiii dari yang paling manis 
4440,2022-07-11 02:20:57+00:00, pagi syg 
4441,2022-07-11 00:46:48+00:00, pagiii 
4442,2022-07-10 22:51:46+00:00, pagi 
4443,2022-07-10 22:44:52+00:00, heh kamu jangan nackal ya 
4444,2022-07-10 13:13:36+00:00, yop mulai dah 
4445,2022-07-10 11:41:34+00:00, yametekudastop 
4446,2022-07-10 11:37:48+00:00, pagi beb 
4447,2022-07-10 11:33:34+00:00, bikin juga yop jan mau kalah 
4448,2022-07-10 11:29:18+00:00, gasabar liat yopi ahegao v 
4449,2022-07-10 10:25:36+00:00, erofi berulah kembali 
4450,2022-07-10 09:11:38+00:00, tenang bukan kita 
4451,2022-07-10 09:10:39+00:00, kali ini yg mulai wkwkwk bukan kita kan younz 
4452,2022-07-10 08:40:14+00:00, heh wwwwww 
4453,2022-07-10 08:31:47+00:00, versi mu kapan yop 
4454,2022-07-10 08:28:09+00:00, kapan yopi bisa melet 
4455,2022-07-10 08:27:26+00:00, lucu banget ekspresi nya 
4456,2022-07-10 08:19:01+00:00, lah kok 
4457,2022-07-10 08:03:30+00:00, ohhhhh niceeeeee mangatttt yopi grindingnya www 
4458,2022-07-10 07:56:15+00:00, saya mau carry malzenonya yop 
4459,2022-07-10 07:49:33+00:00, allo kak iofi kakak tahun ini ada hewan qurban apa 
4460,2022-07-10 07:44:08+00:00, hah gimana gimana 
4461,2022-07-10 06:47:29+00:00, met pagi 
4462,2022-07-10 06:12:01+00:00, pagi yopi senpai 
4463,2022-07-10 06:01:37+00:00, siang 
4464,2022-07-10 05:35:47+00:00, terkadang 
4465,2022-07-10 05:26:45+00:00, siang iofiii 
4466,2022-07-10 05:25:37+00:00, pagi 
4467,2022-07-10 05:13:39+00:00, pagif 
4468,2022-07-10 04:55:19+00:00, pagi 
4469,2022-07-10 04:47:43+00:00, pagi yopiii 
4470,2022-07-10 04:43:57+00:00, loh bukan nya emang group comedian idol kan yah 
4471,2022-07-10 04:38:14+00:00, pagi yopi 
4472,2022-07-10 04:27:10+00:00, selamat pagi 
4473,2022-07-10 04:23:50+00:00, kukira rata ternyata masih ada juga 
4474,2022-07-10 04:11:30+00:00, pagi iofi 
4475,2022-07-10 04:10:15+00:00, id butuh juga sih yop kalo ini mah 
4476,2022-07-10 04:06:47+00:00, aku kira fa wkwk 
4477,2022-07-10 04:06:12+00:00, pagi yopp btw nyate g nih yop 
4478,2022-07-10 04:05:05+00:00, pagi beb mohon maaf lahir dan batin 
4479,2022-07-10 04:02:59+00:00, pagi yopi 
4480,2022-07-10 04:01:53+00:00, pagi iofi 
4481,2022-07-10 04:01:30+00:00, bonk 
4482,2022-07-10 03:59:50+00:00, pagi 
4483,2022-07-10 03:58:31+00:00, pagi 
4484,2022-07-10 03:54:19+00:00, sangeface matsuri paisen pas kan nerfed pas malah bangkit lagi kayak gini 
4485,2022-07-10 03:54:15+00:00, ohayopi pagi 
4486,2022-07-10 03:52:20+00:00, ini banget emang 
4487,2022-07-10 03:50:40+00:00, hmmm siapa ya apakah dari manajemen atau karna talent sendiri 
4488,2022-07-10 03:49:57+00:00, sejak airani meninggal jadilah entertainment 
4489,2022-07-10 03:49:11+00:00, sebenarnya memang sangat membangongkan sih update ekspresi yg ahegao tapi ya begitulah mari kit 
4490,2022-07-10 03:48:21+00:00, pagi yopi 
4491,2022-07-10 03:46:21+00:00, wkwkwk ditunggu versi untuk yopi 
4492,2022-07-10 03:39:26+00:00, pagi iofi chan 
4493,2022-07-10 03:36:04+00:00, pagi yopi 
4494,2022-07-10 03:33:59+00:00, pagi iofi 
4495,2022-07-10 03:33:24+00:00, pagii yopi happy sunday siesta dan selamat bakar bakar 
4496,2022-07-10 03:32:24+00:00, pagi 
4497,2022-07-10 03:31:49+00:00, pagi yopi 
4498,2022-07-10 03:29:21+00:00, pagi cantik 
4499,2022-07-10 03:28:46+00:00, pagi 
4500,2022-07-10 03:26:23+00:00, pagi 
4501,2022-07-10 03:25:59+00:00, pagi 
4502,2022-07-10 03:23:44+00:00, pagi 
4503,2022-07-10 03:23:40+00:00, pagi juga beb 
4504,2022-07-10 03:23:34+00:00, pagi yopi 
4505,2022-07-10 03:21:58+00:00, pagi yopi 
4506,2022-07-10 03:21:31+00:00, pagiii 
4507,2022-07-10 03:20:22+00:00, pagif 
4508,2022-07-10 03:19:20+00:00, pagi bebeb yopi 
4509,2022-07-10 03:16:38+00:00, selalu kawai 
4510,2022-07-10 03:16:20+00:00, pagi 
4511,2022-07-10 03:15:45+00:00, pagi gt 
4512,2022-07-10 03:14:30+00:00, pagi yopi 
4513,2022-07-10 03:13:44+00:00, pagi juga yopi 
4514,2022-07-10 03:13:12+00:00, pagi sudah kurbanin watame 
4515,2022-07-10 03:12:39+00:00, pagi 
4516,2022-07-10 03:11:57+00:00, pagi 
4517,2022-07-10 03:11:53+00:00, pagi yopii 
4518,2022-07-10 03:11:18+00:00, pagi 
4519,2022-07-10 03:11:05+00:00, ah ma hat agh my heart iofi kawaii pagi 
4520,2022-07-10 03:09:50+00:00, pagi yopi 
4521,2022-07-10 03:06:20+00:00, pagi juga 
4522,2022-07-10 03:04:05+00:00, pagiii 
4523,2022-07-10 03:03:06+00:00, pagi 
4524,2022-07-10 03:02:51+00:00, pagi yopi 
4525,2022-07-10 03:01:19+00:00, jgn lupa nyate yop 
4526,2022-07-10 02:58:05+00:00, pagi 
4527,2022-07-10 02:54:45+00:00, pagi yopiiii 
4528,2022-07-10 02:54:25+00:00, pagi yopi 
4529,2022-07-10 02:52:59+00:00, selamat hari raya idul adha saya minta seikhlasnya ygy 
4530,2022-07-10 02:49:28+00:00, pagi yopi 
4531,2022-07-10 02:49:17+00:00, pagi yopi 
4532,2022-07-10 02:48:58+00:00, pagi neng 
4533,2022-07-10 02:47:50+00:00, pagi yopiii 
4534,2022-07-10 02:47:45+00:00, pagi yopi 
4535,2022-07-10 02:47:18+00:00, pagi iofi 
4536,2022-07-10 02:46:58+00:00, pagii yoooopi 
4537,2022-07-10 02:45:32+00:00, pagiii yopiii wink 
4538,2022-07-10 02:44:45+00:00, pagi
4539,2022-07-10 02:44:06+00:00, pagi bebb 
4540,2022-07-10 02:42:36+00:00, pagi yopi o lt 
4541,2022-07-10 02:42:22+00:00, pagiii 
4542,2022-07-10 02:41:49+00:00, pagi bep 
4543,2022-07-10 02:40:54+00:00, pagi yop semoga harimu indah 
4544,2022-07-10 02:40:52+00:00, pagi 
4545,2022-07-10 02:40:44+00:00, pagiiii 
4546,2022-07-10 02:40:30+00:00, pagi 
4547,2022-07-10 02:39:49+00:00, pagi yopi 
4548,2022-07-10 02:39:48+00:00, pagi 
4549,2022-07-10 02:39:19+00:00, pagi yopiii 
4550,2022-07-10 02:38:36+00:00, pagi 
4551,2022-07-10 02:38:25+00:00, pagiii yopiiii 
4552,2022-07-10 02:38:21+00:00, pagi yopi 
4553,2022-07-10 02:37:30+00:00, pagiii yopiii 
4554,2022-07-10 02:37:05+00:00, pagi yopi 
4555,2022-07-10 02:36:58+00:00, pagii yopiii 
4556,2022-07-10 02:36:28+00:00, pagi yopi 
4557,2022-07-10 02:36:24+00:00, pagiiiii 
4558,2022-07-10 02:36:09+00:00, pagi 
4559,2022-07-10 02:36:00+00:00, pagiiiii 
4560,2022-07-10 02:35:58+00:00, pagi dear yopi 
4561,2022-07-10 02:35:49+00:00, pagiii cayaang 
4562,2022-07-10 02:35:46+00:00, pagii yopi 
4563,2022-07-10 02:35:42+00:00, pagi yopiii 
4564,2022-07-10 02:35:30+00:00, pagi yopii 
4565,2022-07-10 02:35:17+00:00, pagi 
4566,2022-07-10 02:35:10+00:00, pagi yopi liat sapi dipotong gak 
4567,2022-07-10 02:34:37+00:00, pagi 
4568,2022-07-10 02:33:50+00:00, pagi yopi 
4569,2022-07-10 02:33:46+00:00, pagi yop bangun pagi bakar sate sapi eh sama sate kambeng deng 
4570,2022-07-10 02:33:34+00:00, pagi juga nyate bareng yuk yop 
4571,2022-07-10 02:33:20+00:00, pagi yopi 
4572,2022-07-10 02:32:55+00:00, pagi yopi 
