,Date,Content,Sentiment
1514,2022-03-31 04:31:35+00:00,i wanna ask you something nkan sifat anak itu turun dari orang tuanya  kalo misalkan ada kasus orang tuanya yang asa,Neutral
1515,2022-03-31 04:23:00+00:00,main gamfitnah sama kalian nanti malam   n n     nwaiting room  vtuberi,Neutral
1516,2022-03-31 04:07:06+00:00,selamat pagi gimana kabarnya  sekarang coco sedang main final fantasy ii  semoga bisa menemani kegiatan mu di pag,Negative
1517,2022-03-31 04:05:26+00:00,hawoo orocamono  di livstream kali ini ada tamu istimewa lho  tamu kali ini yaitu kak erika novika  njangan lupa,Neutral
1518,2022-03-31 02:42:23+00:00,whayouuu w  njangan lupa sarapan yaaa gaes  gt w lt  nmalam jumat ini yuki akan bermain phasmophobia bersama,Neutral
1519,2022-03-31 02:33:00+00:00,ubah semua rintihan hati menjadi jeritan mimpi  n n  ukup   mythia batfor  cover by aluna diva  n npremiertoday  n,Positive
1520,2022-03-31 01:22:50+00:00,ohayoon  semangat pagi  nnanti malam mion sama kak bakal semprot semprotan             njangan lupa mampir yaa,positive
1521,2022-03-30 19:53:35+00:00,freetalks   nemenin ayankqusakit  ardha   n vtuberivtuberindonesia,Neutral
1522,2022-04-07 09:41:13+00:00,baru konek sama jokes ejak awokeakwnijisornijisanji nijisanji i,Neutral
1523,2022-04-07 04:49:04+00:00,karena nijisanji iakan diintegrasikan kdalam nijisanji  saya ingin orang jepang mengetahui nijisanji i jadi s,Positive
1524,2022-04-06 14:10:00+00:00,siskyuwuh n nlink clip  siska livnijisanji ivtuber,Positive
1525,2022-04-05 23:14:11+00:00,miyu ottavia nijisanji iapeegends n  pelegends  ubuh ngapelagi  ijisanji i  miyu ottavia,Neutral
1526,2022-04-04 16:19:53+00:00,p  adu sarung  nnijisanji imikayang iatposting eyeetiora melatikaart art wangy elatiorart,Neutral
1527,2022-04-04 09:35:39+00:00,menghormati yang puasa nnijisanji iiatposting art wangy mikayang melatikaart,Negative
1528,2022-04-03 09:32:37+00:00,tamu nijisorhari ini p nijisornijisanji nijisanji i,Positive
1529,2022-04-02 12:14:23+00:00,cek hastag nya dbesoalnya ak sndiri jga gatau nijisanji i,Neutral
1530,2022-04-02 11:52:37+00:00,sebuah kegabutan nunggu anak anak padus  into reality on copium organ aka electon gabiasa  banyak salah kekw,Neutral
1531,2022-04-01 13:54:07+00:00,jadi ini personal projek yang lagi aku kerjakan semenjak bulan  lalu dan sekarang sudah selesai  nthis is my lovl,Neutral
1532,2022-04-01 11:50:27+00:00,sebentar lagi ramadhan  mari kita rewatch nijisornnijisorn nijisanji i,Positive
1533,2022-04-01 02:32:51+00:00,ahir ahir ini di tl twitter aku banyak fanart stanijisanji iyang lewat  jadi pengen cosplay jadi stafnijisanji iwkwk nnijisanji i,Neutral
1534,2022-03-31 17:06:48+00:00,selamat dikenang  hingga tiba esok kau kembali datang  potret sebuah gambar     nijisanji istafsan,Positive
1535,2022-03-31 16:53:28+00:00,sudah malam   saatnya tidur    n nterima kasih atas kerja kerasmu  stafsan nijisanji i n n,Positive
1536,2022-03-31 15:17:19+00:00,terima kasih nijisanji i       n n            n n  yg blm nonton  nonton sekarang    saya sendiri juga,Positive
1537,2022-03-31 15:01:47+00:00,otsukaresama deshita nijisanji i long livnijisanji indonesia o nijisanji i,Positive
1538,2022-03-31 13:34:21+00:00,terimakasih        nnijisanji in  ijisanji ifans  nto reality  cover  via,Positive
1539,2022-03-31 13:01:46+00:00,nijisanji i nterima kasih banyak stafsan  nnijisanji iselalu di hati,Positive
1540,2022-03-31 12:42:51+00:00,hayoh ngaku siapa yang bikin tdi ending  siapapun itu  makasih stafsan nijisanji i,Positive
1541,2022-03-31 12:41:43+00:00,terimakasih  stafsan nijisanji i      habis ini nyaleg ya,Positive
1542,2022-03-31 12:40:35+00:00,terima kasih untuk semuanya stafsan   tahun yang begitu menyenangkan  otsukar     nnijisanji i,Positive
1543,2022-03-31 12:24:38+00:00,pleaswatch this        staffsan terima kasih buat semuanya                n notsukareeeeee,Positive
1544,2022-03-31 12:15:05+00:00,kalimat penutupnya bikin guremes seprai aeughagshs      sayang banget nijisanji idimanapun staffsan berada besok,Positive
1545,2022-03-31 11:46:22+00:00,terima kasih atas segala rajutan memori di kurun waktu   tahun terakhir ini    terima kasih atas semua kerja keras,Positive
1546,2022-04-08 00:42:11+00:00,sakamata chlo n n               holohololivhololivejp,Positive
1547,2022-04-07 15:53:43+00:00,krotimkronillust kroniillust         hololiveenglish hololivholocouncil  n nkronii   emoji n n kromojii,Neutral
1548,2022-04-07 09:57:59+00:00,pekora  iq professional warcriminal plays in minecraft  hololiveng su  usada pekora  n v,Neutral
1549,2022-04-07 04:31:28+00:00,halo weaboonian  pada sorhari tadi sekitar jam  sorwi hololivindonesia mengunggah sebuah video yang berkai,Neutral
1550,2022-04-07 04:29:33+00:00,halo weaboonian  tepat pada hari ini        thseiso grim reaper calliopmori dari holomyth berulang tahun,Neutral
1551,2022-04-06 08:14:51+00:00,perkembangan pengumuman debut hololivindonesia dari masa kmasa        n ngenerasi  mungkin tidak punya pv tersendir,Neutral
1552,2022-04-06 07:58:11+00:00,selamat kobo untik k nya  semoga selalu  terobos segala rintangan   n naeruseni kobo kanaeru hololiv,Neutral
1553,2022-04-06 07:29:47+00:00,kronillust kroniillust         krotimhololiveenglish hololivholocouncil n nkronii vs sea cucumber,Neutral
1554,2022-04-06 03:19:24+00:00,spesial dedipekora n  nchar  to,Neutral
1555,2022-04-05 17:22:44+00:00,kobokan  kobokan  nkobokan  pala kau kobokan  naeruseni hololivkobobrok,Neutral
1556,2022-04-05 11:54:52+00:00,holosimpmoment  nbaru debut padahal n nlocation  gen  n  n  nhololivwhatsapp,Negative
1557,2022-04-05 11:05:00+00:00,pekora s meteor  seconds  stream is starting  n n        a               hololiv  a,Positive
1558,2022-04-05 10:15:00+00:00,professional warcriminal pekora  iq  hololiveng su  usada pekora  via,Neutral
1559,2022-04-05 03:29:09+00:00,intel yang sangat sus        njangan lupa mampir kchannel shinichi i   n nlink clip,Neutral
1560,2022-04-05 03:24:57+00:00,apakah kaela benar benar penguin  njangan lupa mampir kchannel shinichi i   nlink clip,Neutral
1561,2022-04-05 01:45:24+00:00,selamat pagi gaes   nupdatstock dan kartu baru sudah ditambahkan nmonggo mampir ktoko yg nyari tcg weiss schwarz,Neutral
1562,2022-04-04 04:18:44+00:00,senin produkti  ihatlah banyak onesan cantik pakai baju seragam in,Negative
1563,2022-04-03 21:41:55+00:00,pera hololiv        koikatsu       a,Neutral
1564,2022-04-03 17:19:00+00:00,kobo aeruseni hololiv,Neutral
1565,2022-04-03 11:38:30+00:00,holosimpmoment  nberbukalah dengan yang manis dan halal n nlocation  gen  n  n  nhololivwhatsapp,Neutral
1566,2022-04-03 10:53:52+00:00,hololivdesign analysis no  roboco san,Neutral
1567,2022-04-03 09:31:04+00:00,sesuatu yg butuhkan kalo bukber  n naeruseni hololivholoivtubers,Neutral
1568,2022-04-03 08:43:39+00:00,kobo berhijrah kobo kanaeru marhabanyaramadhan hijrah holoihololivberanda,Neutral
1569,2022-04-03 04:26:20+00:00,lagi keliling keliling di r placketemu ini n nhololivyagoo,Neutral
1570,2022-04-03 04:15:29+00:00,usada pekora fanart n npekora hololiv,Neutral
1571,2022-04-03 03:30:22+00:00,waalaikum salam  thank you shishiro botan           n nramadhan shishirobotan hololiv,Neutral
1572,2022-04-03 03:20:00+00:00,keteccnkfp kfpmemes hololivholomyth hololivememes,Neutral
1573,2022-04-03 02:40:00+00:00,para holohroes dingat yaa  reinmaunya dipanggil dengan  yang mulia  n npogvolia holoiholoihololiv,Neutral
1574,2022-04-03 02:10:00+00:00,nih peko mulai kurang ajar ya kwwkwk npeko pekora hololivememes hololiv,Positive
1575,2022-04-02 15:06:19+00:00,kaela nyo  kronii hates thuwu  n nkealakovalskia inkaela kaelaugh hololivholoiholoikronii,Neutral
1576,2022-04-02 10:27:20+00:00,i am at kokorocon kokorocon hololiv,Neutral
1577,2022-04-02 01:42:38+00:00,hololivmember mumbling to yagoo gen  akai haato haachama n n    art hololiv,Neutral
1578,2022-04-01 15:59:52+00:00,di kobok kobok kobo nya di kobok kobok nwwwww n nholoiholoihololivaeruseni kobokanaeru,Neutral
1579,2022-04-01 12:45:35+00:00,aaaaa yopi lucu banget    nhololivholoiiolyfiomemes,Neutral
1580,2022-04-01 12:11:13+00:00,holosimpmoment part sekian nkalimat manis untuk mendapatkan sebuah imagn nlocation  gen  n  n  nhololivwhatsapp,Neutral
1581,2022-04-01 10:54:30+00:00,kobo yang sangat serem   njangan lupa mampir kchannel shinichi iya    nlink clip,Positive
1582,2022-04-01 10:52:55+00:00,kata kata zeta yang sangat ambigu  njangan lupa mampir kchannel shinichi iya    nlink clip,Positive
1583,2022-04-01 07:55:14+00:00,treasurhunter gawrgura nhololiveen hololivgawrgura gawrt,Neutral
1584,2022-03-31 19:07:00+00:00,kanata  hololiv,Neutral
1585,2022-03-31 10:36:08+00:00,orang orang facebook ini emang asyiq ya kwwkk nhololiv,Neutral
1586,2022-03-31 10:29:25+00:00,ada moona sih  tpi gw mau cosplay jadi yang disebelahnya  ns  facebook,Neutral
1587,2022-03-31 05:39:00+00:00,ni bocah kobokan blum ketemu full holoiaja kwwkwk nanti terbullin nollicin kobobrok hololivememes hololiv,Negative
1588,2022-03-31 05:37:53+00:00,beginilah kira kira susunan keluarga holoin nkobobrok kaelaugh deezeta hololivememes hololivrisumemereview,Neutral
1589,2022-03-31 05:13:15+00:00,si paling teori wkkwwkk ncolladong ama bapaknya nkobobrok hololivhololivememes,Neutral
1590,2022-03-31 04:19:22+00:00,eh sumpah yegblg n nholoihololivhololivememes risumemereview,Neutral
1591,2022-04-08 00:00:02+00:00,pada suatu hari di twitter nkobokanaeru hololivei,Neutral
1592,2022-04-07 13:51:42+00:00,kobokanaeru n nkobo kanaeru kobokanaeru kobokerz holoidigitalart hololiveidigitaldrawing,Neutral
1593,2022-04-07 09:51:21+00:00,sat set sat set nhololiveiholoidmpengan,Positive
1594,2022-04-07 04:31:28+00:00,halo weaboonian  pada sorhari tadi sekitar jam  sorwi hololivindonesia mengunggah sebuah video yang berkai,Neutral
1595,2022-04-06 18:44:03+00:00,mengfanart si kobokanaeru       n nselamat atas k subscribernya          n naeruseni hololiveiholoi,Positive
1596,2022-04-06 16:09:59+00:00,selamat untuk k subsnya kobo  ni mada fanart for you  naeruseni hololivei,Positive
1597,2022-04-06 07:58:11+00:00,selamat kobo untik k nya  semoga selalu  terobos segala rintangan   n naeruseni kobo kanaeru hololiv,Positive
1598,2022-04-06 06:30:34+00:00,momen adu mekanik pakteori bernyanyi ost   noutlast stream doodl    aeruseni hololivei,Neutral
1599,2022-04-05 16:09:41+00:00,kobo kanaeru kobokanaeru aeruseni hololivei,Neutral
1600,2022-04-04 15:46:08+00:00,kobo i kan yg masih sedang prosessss n naeruseni kobokanaeru kobo kanaeru hololivei,Neutral
1601,2022-04-03 10:51:37+00:00,berbukalah dengan yang manis  nvestiazeta zetacrylihololivei,Positive
1602,2022-04-02 23:10:17+00:00,kobo kanaeru   our local rain shaman   n naeruseni kobokanaeru hololivei,Positive
1603,2022-04-02 15:23:28+00:00,kobo kanaeru   naeruseni hololivei,Neutral
1604,2022-04-02 05:17:23+00:00,sedang menunggu aprilmop tahun ini holoihololivei,Neutral
1605,2022-04-01 16:02:19+00:00,jadi juga fanartnya  naeruseni hololivefanart hololiveikobo kanaeru,Negative
1606,2022-04-01 13:04:51+00:00,sankyuuu iofi n nioforia hololivei,Neutral
1607,2022-04-01 11:22:14+00:00,aeruseni hololivei nkobokanaeru pakbaju esdeh,Neutral
1608,2022-04-01 00:17:52+00:00,holoijadi bayi n nfbi  nhololivei,Neutral
1609,2022-04-08 00:00:02+00:00,pada suatu hari di twitter nkobokanaeru hololivei,Neutral
1610,2022-04-07 13:51:42+00:00,kobokanaeru n nkobo kanaeru kobokanaeru kobokerz holoidigitalart hololiveidigitaldrawing,Positive
1611,2022-04-07 09:51:21+00:00,sat set sat set nhololiveiholoidmpengan,Neutral
1612,2022-04-07 04:31:28+00:00,halo weaboonian  pada sorhari tadi sekitar jam  sorwi hololivindonesia mengunggah sebuah video yang berkai,Neutral
1613,2022-04-06 18:44:03+00:00,mengfanart si kobokanaeru       n nselamat atas k subscribernya          n naeruseni hololiveiholoi,Positive
1614,2022-04-06 16:09:59+00:00,selamat untuk k subsnya kobo  ni mada fanart for you  naeruseni hololivei,Positive
1615,2022-04-06 07:58:11+00:00,selamat kobo untik k nya  semoga selalu  terobos segala rintangan   n naeruseni kobo kanaeru hololiv,Neutral
1616,2022-04-06 06:30:34+00:00,momen adu mekanik pakteori bernyanyi ost   noutlast stream doodl    aeruseni hololivei,Positive
1617,2022-04-05 16:09:41+00:00,kobo kanaeru kobokanaeru aeruseni hololivei,Neutral
1618,2022-04-04 15:46:08+00:00,kobo i kan yg masih sedang prosessss n naeruseni kobokanaeru kobo kanaeru hololivei,Neutral
1619,2022-04-03 11:18:10+00:00,kobo     naeruseni hololivei,Neutral
1620,2022-04-03 10:51:37+00:00,berbukalah dengan yang manis  nvestiazeta zetacrylihololivei,Neutral
1621,2022-04-02 23:10:17+00:00,kobo kanaeru   our local rain shaman   n naeruseni kobokanaeru hololivei,Neutral
1622,2022-04-02 15:23:28+00:00,kobo kanaeru   naeruseni hololivei,Neutral
1623,2022-04-02 05:17:23+00:00,sedang menunggu aprilmop tahun ini holoihololivei,Positive
1624,2022-04-01 16:02:19+00:00,jadi juga fanartnya  naeruseni hololivefanart hololiveikobo kanaeru,Positive
1625,2022-04-01 13:04:51+00:00,sankyuuu iofi n nioforia hololivei,Positive
1626,2022-04-01 11:22:14+00:00,aeruseni hololivei nkobokanaeru pakbaju esdeh,Neutral
1627,2022-04-01 00:17:52+00:00,holoijadi bayi n nfbi  nhololivei,Neutral
1628,2022-04-04 08:31:50+00:00,kureiji ollimerupakan virtual youtuber dari hololivindonesia  ia debut tanggal  desember  bersama vtub,Positive
1629,2022-04-07 22:01:54+00:00,hari hari meng hadeh  vtuber indonesia   via,Neutral
1630,2022-04-07 13:56:10+00:00,robloyuk main huuu  huu       tuber indonesia  via,Positive
1631,2022-04-07 13:18:00+00:00,siapa yang udah kenyang  atau masih lapar  nkuy ngobrolin makanan makanan indonesia  n,Neutral
1632,2022-04-07 10:49:29+00:00,n qualifying  lanjutt gp bahrain vtuber indonesia n nvtuber vtuber,Neutral
1633,2022-04-07 09:28:13+00:00,temenin gukerja yuk  vtuber indonesia   via  n nkarena kerjaan udah selesai  jadi kngedit clip lagi gaes,Neutral
1634,2022-04-07 08:37:12+00:00,kalian mau liat seberapa badut aku digamvalorant  silahkan mampir    n n valorant  dumbest player has arrivvtub,Neutral
1635,2022-04-07 05:23:07+00:00,temenin gukerja yuk  vtuber indonesia   via,Neutral
1636,2022-04-07 04:31:28+00:00,halo weaboonian  pada sorhari tadi sekitar jam  sorwi hololivindonesia mengunggah sebuah video yang berkai,Neutral
1637,2022-04-07 03:14:36+00:00,bertahun aku tengok sinetron  sampai boleh la faham sikit bahasa indonesia n nboleh la flekat peminat vtuber indon,Neutral
1638,2022-04-07 03:01:41+00:00,asosiasi vtuber indonesia  avi  meluncurkan inovasi baru untuk menyambut revolusi industri,Neutral
1639,2022-04-07 02:29:22+00:00,anyway  manti malem mion bakal stream menjelajah kuliner indonesia nich  jangan lupa mampir ya  nkasih tau mion maka,Positive
1640,2022-04-06 15:00:17+00:00,hi teman teman    aku mencoba bermain gamhoror    silahkan mampir ya kchannel ku         n nterkejut aku   lendrina,Neutral
1641,2022-04-06 14:41:53+00:00,gp pembuka di australia modhar    vtuber indonesia           nvtuber vtuber,Positive
1642,2022-04-06 10:29:48+00:00,akhirnya collaama orang terpenting di maha gaes kyaaaaa   noh ada zenpuy ama kevin juga  hai  n n  wi oblo,Neutral
1643,2022-04-06 06:54:39+00:00,ngabuburit  gasss ps nostalgia   vtuber indonesia lewat,Positive
1644,2022-04-06 06:47:56+00:00,saya memposting video baru  n n  hclosing shift    a  a     ria bertelanjang dada dan pria bingung  ion ran,Positive
1645,2022-04-06 06:08:27+00:00,plant vs zombi ada yang kangen dengan gamini  vtuber indonesia   n n  general   nnagatakouuta n  fanart,Negative
1646,2022-04-06 04:40:07+00:00,nemenin kalian sahur          tuber indonesia  ayang perdana di youtub  alaran airin,Neutral
1647,2022-04-06 03:05:28+00:00,maafkan aku tiba tiba      nvtuber jepang nsaya bekerja keras untuk bertemu semua orang di indonesia  njika,Positive
1648,2022-04-06 02:09:40+00:00,ingin menempuh jalan yang lebih serius        champions maksudnya  v  vtuber indon,Positive
1649,2022-04-05 19:20:46+00:00,untuk viewer indonesia   nmungkin animasi selanjutnya aku akan coba yang lokal vtuber  bisa tidak ya kita bayar vtu,Negative
1650,2022-04-05 10:37:56+00:00,cat mario  ni gamkeknya ez  vtuber indonesia   n n  general   nnagatakouuta n  fanart   nkouutarts n  streams,Negative
1651,2022-04-05 08:00:36+00:00,anreveal    nemenin nunggu buka puasa sambil rakit gundam   allista bella vtuber indonesia,Neutral
1652,2022-04-05 06:44:28+00:00,ngabuburit  puasa tak akan terasa kalo kita bahagia   vtuber indonesia lewat,Neutral
1653,2022-04-04 16:41:31+00:00,pariwisata thailan malaysia dll  tanpa vtuber         n npariwisata indonesia  dengan vtuber,Positive
1654,2022-04-04 16:36:42+00:00,random internet user belajar bahasa indonesia hanya karena vtuber umur seminggu  gini lho pak menparekragak perlu,Neutral
1655,2022-04-04 15:55:35+00:00,konramu         perkenalkan namaku raimu  saya seorang vtuber petualang  senang berjumpa denganmu  saya ada,Positive
1656,2022-04-04 13:01:58+00:00,pelegen cari garam mau bikin asinan cab allista bella vtuber indonesia,Positive
1657,2022-04-04 08:31:50+00:00,kureiji ollimerupakan virtual youtuber dari hololivindonesia  ia debut tanggal  desember  bersama vtub,Positive
1658,2022-04-04 08:31:49+00:00,halo semuanya  selamat hari senin  setelah sebelumnya ada moona hoshinova yang menjadi vtuber indonesia pertama,Positive
1659,2022-04-04 08:26:00+00:00,video baru udah ada di youtubvall  silahkan mampir ya      nlink  hidup seperti jerry   tom  amp  jerry chas  vtuber in,Neutral
1660,2022-04-04 06:35:19+00:00,ngabuburit  tomodachi main ps   vtuber indonesia lewat,Neutral
1661,2022-04-04 06:27:25+00:00,man    vtuber di indonesia mulai mengurang gairah nya yang bertahan cuman yang udah terkenal,Negative
1662,2022-04-04 04:00:01+00:00,gaboleh togaboleh badwor mari sepanjang stream kita berlatih untuk sabar    sabar    dan sabar          w,Positive
1663,2022-04-03 15:20:16+00:00,sepi gak ada yang mau likatau komen tweet ku            n ngachacluvtuberiindonesia gachatuber gacha,Negative
1664,2022-04-03 13:53:49+00:00,hai semua  kenalin aku ishiguro kurumi  vtuber indonesia  ga niat    voicactor    kalian bisa panggil aku kurumi,Positive
1665,2022-04-03 12:19:15+00:00,april adalah momentum pertumbuhan pesat vtuber indonesia napril juga adalah lahirnya hololivindonesia napril pula a,Negative
