Date,Content,prediction
2022-07-13 16:17:12+00:00, ultah kita sama kak ,0
2022-07-13 15:54:02+00:00, kayaknya bakal seru nih mwehehe ,1
2022-07-13 15:11:33+00:00, ultahku hri ini yop ucapin donk ,0
2022-07-13 15:06:14+00:00, wkwkkk nge wa kaki ollie ,0
2022-07-13 14:55:18+00:00, utiwi ,2
2022-07-13 14:40:25+00:00, ultah ke ,1
2022-07-13 14:37:39+00:00, alamat nya ,2
2022-07-13 14:35:27+00:00, menjiwai ya wordartnya ,0
2022-07-13 14:12:11+00:00, update dapet castoria terima kasih yopi blessing nya ,2
2022-07-13 13:56:29+00:00, siapp ,2
2022-07-13 13:51:29+00:00, maap paisen nngakak karena relate banget dapet undangan yang stylenya begini ,2
2022-07-13 13:47:44+00:00, tskr yop tapi blessingnya aku simpen dulu buat nanti hehe ,0
2022-07-13 13:46:35+00:00, pasti datang dong jangan sampe kelewatan ,0
2022-07-13 13:37:57+00:00, wokeh udah siap gacha talisman malem ini ,0
2022-07-13 13:24:20+00:00, shap kak airani ,2
2022-07-13 13:24:00+00:00, congratulation kak iofi nini acara selamatan apa ya nudah bisa ngomong r kah ,2
2022-07-13 13:23:41+00:00, okee kita nonton stream sambil jumatan wkwkwkwkwk ,1
2022-07-13 12:44:41+00:00, wkwkkww buatnya pakai ms word saya serasa tua lihat ini ,0
2022-07-13 12:36:22+00:00, damn ketabrak jumatan ,2
2022-07-13 12:32:14+00:00, wah wah wah ,2
2022-07-13 12:24:49+00:00, ada badut nya ga nanti yop ,0
2022-07-13 12:19:13+00:00, belum wangy huks ,2
2022-07-13 12:06:50+00:00, ultah abangku sama kek yopiii iri rasanya sama abngku ,0
2022-07-13 11:58:32+00:00, dapet bingkisan ga ,0
2022-07-13 11:40:25+00:00, gemess bgt kyk ultah bocil ,2
2022-07-13 11:40:17+00:00, aowkwk ini pasti bikin nya pake ms word kan yop ,0
2022-07-13 11:33:01+00:00, ihh jumatan yop ,2
2022-07-13 11:31:30+00:00, beneran ngewa nok im comingg ,2
2022-07-13 10:54:52+00:00, iya makasih akhirnya dapetjuga ini ,0
2022-07-13 10:49:26+00:00, malam ayang bebb ,1
2022-07-13 10:48:28+00:00, gimana cara dateng ke acara ulang tahun anime ,1
2022-07-13 10:48:07+00:00, mau mau mau tentu saja aku akan datang ,0
2022-07-13 10:40:44+00:00, semoga kazuha pulang ,2
2022-07-13 10:39:15+00:00, namanya ganti kah jadi ioeighteen ,0
2022-07-13 10:34:41+00:00, ah yess undangan ultah yang classic ,0
2022-07-13 10:34:10+00:00, untuk ngewa ollie bayar berapa kak mau coba soalnya ,0
2022-07-13 10:30:12+00:00, aamiin nmoga hoki dah ,0
2022-07-13 10:21:35+00:00, ollie balas budi ,0
2022-07-13 10:16:57+00:00, dan masih banyak lagi tuh ngapain ,0
2022-07-13 10:03:30+00:00, berasa balik lagi ke jaman ane sd ketika kenal windows ,1
2022-07-13 09:51:07+00:00, hoa ini font nya enggak comic sans ,0
2022-07-13 09:48:31+00:00, ku ingin datang tapi ada jumatan yg wajib dilaksanakan ,0
2022-07-13 09:46:40+00:00, yopi berubah namanya jadi iosieen ga ,2
2022-07-13 09:42:52+00:00, kurang kata kata tiada kesan tanpa kehadiranmu ,2
2022-07-13 09:31:24+00:00, jumatan say ,2
2022-07-13 09:22:23+00:00, jumatan ,2
2022-07-13 09:21:38+00:00, mantep ni bikinnya pake word ya ,0
2022-07-13 09:18:38+00:00, astaga undangannya gini amat ,2
2022-07-13 09:13:48+00:00, pagii yayangg yopiii ,2
2022-07-13 09:13:23+00:00, uwau ngeri bet dah ,0
2022-07-13 09:08:38+00:00, kaki ollie banyak bulu harus di wa ,0
2022-07-13 09:05:00+00:00, wkwkwkw undangan nya ,2
2022-07-13 09:04:45+00:00, aku kira di rumahmu wkwk ,0
2022-07-13 09:02:18+00:00, apakah ada rendang yang bisa diloot ,0
2022-07-13 08:58:42+00:00, sebuah negosiasi yang mudah dipahami ,0
2022-07-13 08:55:31+00:00, awikwok banget undangannya yop ,2
2022-07-13 08:51:48+00:00, ya santai aja jan terlalu di bawa ke pikiran apalagi ke hati ,1
2022-07-13 08:51:42+00:00, ada badut gk kak ,1
2022-07-13 08:50:35+00:00, pagi ayangku nawal pun aku baru jawabnya sekarang ,2
2022-07-13 08:47:42+00:00, undangan word anjir ,2
2022-07-13 08:47:37+00:00, kok kaya ms word jadul yak awkakakawkwk ,0
2022-07-13 08:47:14+00:00, laporan diterima ,2
2022-07-13 08:39:05+00:00, nah justru itu bikin heran bang ngucapin congrats gapernah publik tapi tiap milestone sel ,0
2022-07-13 08:36:50+00:00, daper besek nasi kuning kg yop sya laper blom makan ,2
2022-07-13 08:36:39+00:00, nggak ada hadiah yah sayang ,1
2022-07-13 08:31:39+00:00, pasti akan sempati dateng kok yop ,0
2022-07-13 08:29:03+00:00, pasti di buat di microsoft word kan wkwkwk dari font nya udah ketahuan ,0
2022-07-13 08:25:49+00:00, ikut nge wa kaki ollie dong ,0
2022-07-13 08:25:02+00:00, dan masih banyak lagi kegiatannya atau dan masih banyak lagi yang mau diwang ,0
2022-07-13 08:22:59+00:00, bener kata kobo yopi itu sikopat wkwkw ,2
2022-07-13 08:19:15+00:00, emmm anuu boleh bawa wa sendiri ngga yang aku udah dicampur formalin jadi aman buat zombie ,0
2022-07-13 08:09:40+00:00, hohoo interesting ,2
2022-07-13 08:07:18+00:00, loh itu ulang tahunku juga ,0
2022-07-13 08:01:49+00:00, yang ulang tahun iopi kebapa yang wa kakinya ollie wkwkwk ,0
2022-07-13 07:58:08+00:00, wait selama ini dia bukan teriak ya v ,0
2022-07-13 07:56:53+00:00, ternyata beneran terealisasikan ngewa ollie nya v ,0
2022-07-13 07:56:46+00:00, boleh bawa ortu gk ya ,0
2022-07-13 07:48:59+00:00, ollie jadi korban pinata kah ,0
2022-07-13 07:48:25+00:00, yang di wa kaki ollie aja yop ,0
2022-07-13 07:47:49+00:00, wa apaaa ,2
2022-07-13 07:46:20+00:00, yang duluan datang dapat apa yop ,0
2022-07-13 07:41:57+00:00, mungkin mereka sudah ngucapin selamat satu sama lain di kehidupan nyata npositif pikiran aja ,2
2022-07-13 07:39:18+00:00, buka jasa badut virtual niih yopp heheheh ,2
2022-07-13 07:36:23+00:00, saya pasti akan datang ,0
2022-07-13 07:35:56+00:00, acara yg ketiga boleh juga ,2
2022-07-13 07:25:04+00:00, mau dibawain kado apa yop ,0
2022-07-13 07:24:23+00:00, kwkwkw ngewa kaki ollie ,0
2022-07-13 07:20:47+00:00, akan kunantikan acara ulang tahunmu yopi terimakasih undangannya ,2
2022-07-13 07:18:52+00:00, apakah ollie sudah siap dengan kakinya ,0
2022-07-13 07:14:19+00:00, ditunggu dan masih banyak lagi nya ,0
2022-07-13 07:12:37+00:00, undangan nikah kita kapan yop ,0
2022-07-13 07:10:19+00:00, sulid karna kita sebagai lelaki harus sholat jumat ,1
2022-07-13 07:07:41+00:00, ketigo panas nan ,2
2022-07-13 07:07:14+00:00, biar makin meriah wang kaki ollie pake lakban ,0
2022-07-13 07:06:08+00:00, nge space jangan lupa ,0
2022-07-13 07:02:18+00:00, maksudnya nge wa kaki ollie tuh wang as in brazilian wang ato kamu netesin lilin panas cair ,0
2022-07-13 07:01:56+00:00, ngak jumatan kalian nanti ,1
2022-07-13 06:58:29+00:00, erofi berulah ,2
2022-07-13 06:58:28+00:00, bawa kado nggak fi ,2
2022-07-13 06:57:32+00:00, ini bikin ny pake ms word lt ,0
2022-07-13 06:52:55+00:00, microsoft word gt wordart gt pilih pelangi yg ada shadow nya font gt comic sans page borders gt ,0
2022-07-13 06:51:14+00:00, tiap hari juga udah teriak kan ollie ,0
2022-07-13 06:51:04+00:00, bordernya ada yg kue ultah yop ,2
2022-07-13 06:50:03+00:00, undangan ini sangat nostalgic sekali ,0
2022-07-13 06:49:53+00:00, hiburan nya orgen tunggal apa gmn ,0
2022-07-13 06:44:58+00:00, wah kaki ollie berbulu ,0
2022-07-13 06:40:31+00:00, afakah ril ,2
2022-07-13 06:37:34+00:00, waduh ketinggalan tiada kesan tanpa kehadiranmu dibagian akhirnya tuh ,2
2022-07-13 06:34:03+00:00, kalau dateng nambah luck gacha gak ,0
2022-07-13 06:32:39+00:00, baiklh kuenya pake gambar my little ponny kah ,2
2022-07-13 06:30:41+00:00, aku senang merayakan ulang tahun yopii ,0
2022-07-13 06:27:56+00:00, baru nyadar itu pm ,0
2022-07-13 06:27:43+00:00, ketika awal mengenal ms word dan wordart ya begini ,2
2022-07-13 06:27:33+00:00, boleh dresscode full bodypainting ga bestie ,0
2022-07-13 06:27:29+00:00, apa yang mau mau di wa ,0
2022-07-13 06:25:08+00:00, oh dan aku nya main di server eu ,1
2022-07-13 06:24:32+00:00, dark tinggal ara sama claude doang ini ,0
2022-07-13 06:22:43+00:00, dah tanya ayang kok n,0
2022-07-13 06:21:47+00:00, susu ,2
2022-07-13 06:21:02+00:00, dapet dua nya pula ,2
2022-07-13 06:18:40+00:00, pas banget jum at nya mau pra mpls c ,0
2022-07-13 06:18:00+00:00,h sebelum ulang tahun ada early birthday gift dari lewat ioniq digital world ,1
2022-07-13 06:15:58+00:00, aku bawa amplop ,0
2022-07-13 06:15:25+00:00, ah mantapntanggal nya ioniq world premiere nbesoknya happyio ,2
2022-07-13 06:13:47+00:00, penasaran badut ultah nya siapa ,2
2022-07-13 06:10:49+00:00, merasa nostalgia kah kalian ,1
2022-07-13 06:09:54+00:00, nge wa kaki ollie ntar putus siapa yang tanggung jawab ,0
2022-07-13 06:09:45+00:00,ada bastion cocok untukmu ,1
2022-07-13 06:09:39+00:00, nungguin bgt scene nge wa nya ,2
2022-07-13 06:09:36+00:00, gabisa diundur jadi sabtu aja yop ,2
2022-07-13 06:09:24+00:00, yuhuuu tumpengan euy ,2
2022-07-13 06:08:24+00:00, dpt bingkisan snack ga kalo dtg ,0
2022-07-13 06:07:37+00:00, awowkok anjir inget pas smp ada temen yg bikin kek ginian jg ,0
2022-07-13 06:06:54+00:00, teks terkeren pada jamanya ,2
2022-07-13 06:05:30+00:00, ultah kita samaan ,1
2022-07-13 06:02:30+00:00, hmmm ngesimp yopi juga yor ,2
2022-07-13 06:02:12+00:00, caps jebol ya li ,0
2022-07-13 06:02:03+00:00, ngewa ,2
2022-07-13 05:58:10+00:00, diwa apa ga kecabut juga kulitna ,0
2022-07-13 05:57:58+00:00, wajib datang sih ini ,0
2022-07-13 05:55:05+00:00, undangannyaa bwhaha nanti aku bawa kadoo ,0
2022-07-13 05:52:00+00:00, kesayangan nya habede ,2
2022-07-13 05:49:03+00:00, pagi iofi ,2
2022-07-13 05:46:00+00:00, dapet kue ga ,0
2022-07-13 05:45:58+00:00, akan kah kobo datang untuk melooting v ,1
2022-07-13 05:45:17+00:00, jumat jam dong ,1
2022-07-13 05:44:28+00:00, bestie nanti tinggal tulang doang kalo di wang ,0
2022-07-13 05:43:18+00:00, office jaman sekarang udah gabisa gini ya ,1
2022-07-13 05:42:21+00:00, word artnya astaga niofi sepuh jg ternyata wkwk ,2
2022-07-13 05:41:15+00:00, pagi yopi senpai ,2
2022-07-13 05:39:54+00:00, wahh tapi kyknya gw bakal datangnya jam deh gegara gw lgi sibuk ,1
2022-07-13 05:39:45+00:00, oliie pasti seneng banget diwa ama pituber yang lagi ultah ,2
2022-07-13 05:39:28+00:00, sekarang coba di banner oghma bang ,1
2022-07-13 05:39:08+00:00, dapet makan gratis gak ya ,0
2022-07-13 05:38:56+00:00, tambahin tiada kesan tanpa kehadiranmu ,2
2022-07-13 05:38:51+00:00, siang bebeb ,2
2022-07-13 05:38:42+00:00, ini nanti dikasih ayam ga ,0
2022-07-13 05:38:37+00:00, aku dapet qiqi yop ,0
2022-07-13 05:36:42+00:00, siap sayang widih iollie nih ,2
2022-07-13 05:36:08+00:00, yaoloh selalu ollie jadi korban kekerasan ,0
2022-07-13 05:34:39+00:00, undangan acara nya bagus banget ya pasti ditunggu nichh ,2
2022-07-13 05:33:57+00:00, makasih schedulenya ngak sabar buat tanggal ,1
2022-07-13 05:32:13+00:00, ntar yopi wang bgian mane ,2
2022-07-13 05:32:11+00:00, happyio ni abad apa gimans teteh bestie jangan lupa bingkisan kacang mayashi yang warna ijo ya ,0
2022-07-13 05:31:57+00:00, shaapp yopi ,2
2022-07-13 05:29:46+00:00, nahan tawa di kelas itu tidak lah enak ,0
2022-07-13 05:29:13+00:00, kirain ngerayainnya di emsidi yop apa kepci ,0
2022-07-13 05:28:11+00:00, siap utiwi ,2
2022-07-13 05:26:54+00:00, wkwk itu titlenya pakek wordart ya jadi nostalgia pas sd smp ,0
2022-07-13 05:26:13+00:00, font comic sans ms frame wordart ms word sangat estetik sekali ya bestie ,0
2022-07-13 05:24:07+00:00, wah undangan nya meriah sekali nsiapa mempelai pria nya ,2
2022-07-13 05:23:58+00:00, selamat pagi,2
2022-07-13 05:22:50+00:00, undangan dibuat pake word jaman old bgt ,2
2022-07-13 05:20:00+00:00, undangan ultahla jaman micr sof word nngangenin banget ,2
2022-07-13 05:19:29+00:00, s banget sih undangan kamu ,0
2022-07-13 05:19:20+00:00, kukira di rumah yopi ternyata di yt dahlah nggajdi ,2
2022-07-13 05:19:01+00:00, hbd tante yopi semoga sehat selalu ,2
2022-07-13 05:17:54+00:00, pajak hadiah nya membership gratis bulan depan ya yop ,2
2022-07-13 05:17:45+00:00, baru saja ku melihat suatu transaksi yg yabe ,2
2022-07-13 05:17:38+00:00, ollie teriak asmr ,0
2022-07-13 05:16:55+00:00, mmmmmm dateng ga yaa nkalo kuenya pake kecap sih boleh nih ,0
2022-07-13 05:16:54+00:00, spesial anniversary pake outfit buatannya ollie ya yop ehe ,0
2022-07-13 05:15:36+00:00, wkwkwkwk ,2
2022-07-13 05:15:31+00:00, undangannya seperti jadwal pelajaran saya dulu pas sd ,0
2022-07-13 05:15:21+00:00, wah desain undangannya bagus bgt dosenmu pasti bangga ,2
2022-07-13 05:14:18+00:00, pepsodent ,2
2022-07-13 05:12:35+00:00, font nya comic sans dong ,2
2022-07-13 05:11:22+00:00, wah kenduri doa selamat yopi ,2
2022-07-13 05:11:02+00:00, otw datang yop nbtw dapat nih kalau hadir ,2
2022-07-13 05:10:26+00:00, ada topi ultahnya gk nih ,1
2022-07-13 05:10:16+00:00, mau hadiah apa yop ,0
2022-07-13 05:09:46+00:00, ngewa kaki ollie awas lepas kakinya yop ,0
2022-07-13 05:09:15+00:00, desain undangan ultah pada zamannya ,2
2022-07-13 05:05:19+00:00, bingkisannya kapal pesiar ya ,0
2022-07-13 05:05:19+00:00, ss li buruan sebelom ilang buktinya hahaha ,2
2022-07-13 05:04:23+00:00, saya menerima undangan naku tak sabar untuk itu ,0
2022-07-13 05:04:21+00:00, dpt snack sma nasi kotak kan yop biasanya dpt nasi kuning minta risu yg masak nasi kuningnya ,0
2022-07-13 05:03:57+00:00, izin dulu nanti karena ada salat jumat tenang saya akan menonton ulang acara ultahmu iofi di mal ,0
2022-07-13 05:03:27+00:00, pagi yopi ,2
2022-07-13 05:03:13+00:00, ada bolu aku datang v ,0
2022-07-13 05:03:11+00:00, ollie suruh nyanyi dangdut yop ,0
2022-07-13 05:02:50+00:00, yayan ultah ,2
2022-07-13 05:02:25+00:00, pagi ,2
2022-07-13 05:02:07+00:00, orang lain masuk salon yopi ganti model rambut ollie nge wa kaki ,0
2022-07-13 05:01:55+00:00, asik kayanya bakal dapet banyak snack kalo dateng ,2
2022-07-13 05:01:54+00:00, serem sekali gabutnya ,2
2022-07-13 05:01:17+00:00, iya sayangku ,2
2022-07-13 05:00:44+00:00, dapet undangan dari yopi ,2
2022-07-13 05:00:22+00:00, nge wa ketec nya sekalian ,2
2022-07-13 04:58:41+00:00, ada dangdutan nya kagak ,2
2022-07-13 04:58:36+00:00, salfok sama template word nya ,2
2022-07-13 04:58:36+00:00, siaapp ,2
2022-07-13 04:58:23+00:00, ikzz ga sabar nunggu streamnya area ,0
2022-07-13 04:58:10+00:00, wah gila parah ,2
2022-07-13 04:57:53+00:00, aduh pas jumatan lagi nbtw undangannya kayak undangan anak tk ulang tahun ,0
2022-07-13 04:57:41+00:00, apakah wajib bawa kado ,2
2022-07-13 04:57:18+00:00, wah apakah baru saja terjadi transaksi kesepakatan ,1
2022-07-13 04:57:01+00:00, kwkwkwkkw jadi gak sabar ,0
2022-07-13 04:56:49+00:00, word art zaman kebawah yop tua sekali kita yg sadar ,0
2022-07-13 04:56:32+00:00, kenapa harus comic sans ,2
2022-07-13 04:56:18+00:00, akaoakoakaoak wang ollie ,0
2022-07-13 04:56:07+00:00, wang kaki ollienya sampe abis semua rambut kakinya tuh ,2
2022-07-13 04:56:00+00:00, ternyata yopi masih ,2
2022-07-13 04:55:22+00:00, kaki nya ollie tidak tertanggal ke bila di wa ,0
2022-07-13 04:55:07+00:00, oke dah tapi ultah ollie nanti kita gantian ,0
2022-07-13 04:55:02+00:00, wkwkwk lesgooo ,0
2022-07-13 04:54:45+00:00, siap bestieee nada request hadiah gak yop www ,0
2022-07-13 04:54:23+00:00, nggak wa jem ollie ,0
2022-07-13 04:53:48+00:00, harusnya ditambahin tiada kesan tanpa kehadiranmu ,2
2022-07-13 04:53:26+00:00, ah aku dapat undangan yopi ,2
2022-07-13 04:53:12+00:00, ollie kalo diwa gitu kakinya lepas ngga ,0
2022-07-13 04:52:59+00:00, wah bakal rame nih acaranya siap yop bakal dateng kok ,2
2022-07-13 04:51:17+00:00, hmmm am aku udah harus ke masjid jumatan yop naku nonton archive nya aja deh nand can you ,2
2022-07-13 04:51:09+00:00, pagiiii ,2
2022-07-13 04:51:06+00:00, yop saya mau kirim stok ma potion sm might seed bisa disend via mana ya ,0
2022-07-13 04:50:08+00:00, iyaahhhh ,2
2022-07-13 04:49:53+00:00, badut ulang tahun nya kok gaada yop padahal nungguin loh ,2
2022-07-13 04:49:47+00:00, dikasih apa kalo dateng nih yop ,0
2022-07-13 04:49:46+00:00, otw hajatan online ,2
2022-07-13 04:49:46+00:00, pagi yopi ,2
2022-07-13 04:49:29+00:00, okesip besti ,2
2022-07-13 04:49:13+00:00, pantesan grinding mulu dri kemarin biar ga keliatan cupu terus ver steam akhirnya dimainin juga yop ,0
2022-07-13 04:48:44+00:00, fontnya nostalgic bngt word art ftw ,2
2022-07-13 04:48:42+00:00, itu mirip undangan ultah jaman tk dulu wkwkkwwkw ,0
2022-07-13 04:48:38+00:00, stream kondangan lagi kah ,1
2022-07-13 04:48:16+00:00, yeayy aku akan datang ,0
2022-07-13 04:48:04+00:00, hbd yopi saya ga bisa kalau pas tanggal nya reg bn lagi sibuk nyanalso udah lama ga liat wordart ,0
2022-07-13 04:47:55+00:00, gabutnya gitu amat ya ,0
2022-07-13 04:47:52+00:00, yeaayyyy saya menunggu ituu wkwk ,0
2022-07-13 04:47:42+00:00, designer lagi cuti ya ,0
2022-07-13 04:47:30+00:00, berarti namanya udah bukan yopi tapi yoik ioeighteen ,2
2022-07-13 04:47:22+00:00, narik waya yang kuat yak ,0
2022-07-13 04:46:53+00:00, dapet bingkisan jajanan gak nih ,0
2022-07-13 04:46:30+00:00, mari gundulin ollie ,0
2022-07-13 04:46:09+00:00, hahahaha pls undangannya ky bentukan buat anak tk nalso nape mesti ngewa kaki jombi ,1
2022-07-13 04:46:06+00:00, serem yop kegabutan mu ,2
2022-07-13 04:45:51+00:00, wah makasih undanganya nbtw itu nge wa kaki ollie kykny seru nih ,0
2022-07-13 04:45:36+00:00, wuidihhhhhh birthday week nichhh ditungguuu bestieeee makaciwww schedule nyaaa ,2
2022-07-13 04:45:34+00:00, tunggu ngewa kaki ollie emang zombie kakinya berbulu ,0
2022-07-13 04:45:27+00:00, asik dapet bulu kaki ,2
2022-07-13 04:45:21+00:00, uwooo nmakasih buat jadwalnya yop ditunggu streamingnya ,2
2022-07-13 04:45:02+00:00, top undangan terbagus di dunia ,0
2022-07-13 04:44:37+00:00, wah undangannya bagus banget ,2
2022-07-13 04:44:25+00:00, ollie jadi korban ,0
2022-07-13 04:44:11+00:00, nge wa kaki ollie emang ad itu nya ya ,0
2022-07-13 04:43:58+00:00, wkwkwkw make wordart ,2
2022-07-13 04:43:33+00:00, nge wa kaki ollie nanti kakinya lepas susah nyambungin nya yop ,0
2022-07-13 04:43:24+00:00, kaedehara qiqi come home ,2
2022-07-13 04:43:07+00:00, sudah nsaatnya untuk menikahi yopi ,2
2022-07-13 04:42:49+00:00, wah wkwkwk wang lets gooo ,0
2022-07-13 04:42:42+00:00, ku baca nya nge wa kaki ollie dan masih banyak daki ,0
2022-07-13 04:42:28+00:00, wadaw agendanya nyopotin bulu ollie yaa ,0
2022-07-13 04:42:22+00:00, maaf yop gak bisa dateng soalnya jum atan ,0
